order_id,order_value,return_probability,risk_tier
O13080,7062.56,0.6940469830869576,VERY_HIGH
O13824,7139.99,0.6504315765381335,VERY_HIGH
O15452,3462.66,0.604868744122023,VERY_HIGH
O18611,2973.2,0.5559622202138857,HIGH
O06296,1038.49,0.13620176981188298,LOW
O13973,4565.74,0.5797219327017863,HIGH
O11999,6420.79,0.446534522636928,HIGH
O15174,726.6,0.2751309454534439,MEDIUM
O11898,8850.66,0.41257762473006665,HIGH
O09404,13234.99,0.5371830643151843,HIGH
O05269,12268.7,0.2652277770342632,MEDIUM
O04815,3485.43,0.3932713335160072,MEDIUM
O10543,304.06,0.14790100206155649,LOW
O02990,1871.88,0.23235850293197466,MEDIUM
O17318,8291.01,0.29935836999174453,MEDIUM
O07858,56321.02,0.008419228001935161,LOW
O07967,19140.51,0.12477608480472456,LOW
O00564,5175.96,0.3856527244725822,MEDIUM
O17036,1207.58,0.1575231907926233,LOW
O11036,4767.34,0.42707429398596625,HIGH
O06413,58993.14,0.08052905041632251,LOW
O00227,7744.07,0.24491715660940885,MEDIUM
O09114,1681.81,0.09364588729367616,LOW
O13010,3887.78,0.34812153840248194,MEDIUM
O14536,1489.1,0.15821461871176812,LOW
O18171,59823.13,0.3133963132921329,MEDIUM
O06555,9668.03,0.4196560729488326,HIGH
O00105,1989.48,0.04273079611086669,LOW
O13890,4663.19,0.6076031415104961,VERY_HIGH
O18004,4827.68,0.35365647373106657,MEDIUM
O00313,7075.04,0.17046051617451277,LOW
O05542,32180.25,0.1331060945916764,LOW
O14931,17706.23,0.41253177123610246,HIGH
O02305,35225.17,0.16620464958128423,LOW
O19607,7422.05,0.3270290621209835,MEDIUM
O11393,5554.77,0.19672746103989305,LOW
O05261,12914.42,0.12365318466543782,LOW
O08713,10422.2,0.1802273765089086,LOW
O08252,1470.59,0.4124173563622855,HIGH
O16250,3342.86,0.3409194030196458,MEDIUM
O05378,65816.8,0.08722045951946823,LOW
O08120,69701.52,0.0425591710873669,LOW
O04055,6120.76,0.31696394132783157,MEDIUM
O02122,844.98,0.23888458705990512,MEDIUM
O02337,5158.4,0.5943710600586236,HIGH
O14963,2574.25,0.10904860681005803,LOW
O12564,20150.69,0.1780156578582628,LOW
O08812,4233.17,0.3035830037635868,MEDIUM
O11559,7352.26,0.5855997739602767,HIGH
O00662,3541.39,0.025510960078050943,LOW
O02230,72432.66,0.028374270222786154,LOW
O09113,3611.24,0.3926421930416482,MEDIUM
O14560,10449.09,0.5853022533663852,HIGH
O00151,10180.64,0.3334979351881491,MEDIUM
O02868,5065.3,0.34311481606731936,MEDIUM
O01512,61390.34,0.2744973657395275,MEDIUM
O13004,67555.08,0.2925046212183878,MEDIUM
O17342,537.41,0.4950323122921878,HIGH
O11477,5555.05,0.1341554734962328,LOW
O07192,6472.18,0.19547009739048382,LOW
O05157,2609.58,0.035707801682913584,LOW
O03834,6953.78,0.3491931790925683,MEDIUM
O10335,35177.89,0.12068370506767796,LOW
O15496,4332.57,0.42244304663248117,HIGH
O19747,4993.95,0.2010687409106991,MEDIUM
O04581,1522.99,0.1581820090246351,LOW
O14787,658.66,0.03826399029822839,LOW
O17360,4476.7,0.45976092444310873,HIGH
O08478,7205.25,0.43800726446527266,HIGH
O07689,11005.86,0.15778032993478056,LOW
O11607,5414.27,0.42408756588491725,HIGH
O07369,6953.78,0.24727144911696566,MEDIUM
O01023,7134.21,0.4655685971393042,HIGH
O02030,25127.06,0.02780815793841886,LOW
O08070,14122.31,0.08478677183570427,LOW
O03331,10352.78,0.1997059073420439,LOW
O04703,2743.54,0.5206565780695217,HIGH
O04575,9777.63,0.05566993959192013,LOW
O01945,2168.16,0.39199533291972827,MEDIUM
O08487,1434.05,0.3455271990411318,MEDIUM
O07492,12499.71,0.43551094007228613,HIGH
O17424,9668.03,0.22819611940035361,MEDIUM
O13134,96527.93,0.2614114229198043,MEDIUM
O19408,3099.35,0.24249246948103362,MEDIUM
O14365,51125.89,0.040264432782223865,LOW
O17859,6252.65,0.12924603389728148,LOW
O08259,1329.84,0.4314351546031866,HIGH
O03285,3068.02,0.2646842519872381,MEDIUM
O00715,7429.45,0.2639952413929649,MEDIUM
O11565,6390.51,0.2891728366011683,MEDIUM
O03361,3010.18,0.28084093357110307,MEDIUM
O00280,4239.92,0.11993089747405,LOW
O19124,5246.09,0.5579122107563963,HIGH
O07871,1477.6,0.18286088847454046,LOW
O11017,1514.44,0.2793007863480768,MEDIUM
O07964,13027.07,0.27118130857215095,MEDIUM
O02017,12002.45,0.4460901201668635,HIGH
O13456,23810.0,0.03928982081032479,LOW
O18371,9108.12,0.07337201385567205,LOW
O11334,72783.94,0.21709978552442005,MEDIUM
O03181,2027.55,0.13453088465385382,LOW
O07198,17672.4,0.33332320320785147,MEDIUM
O03137,13299.7,0.24400258882180956,MEDIUM
O06828,43037.65,0.10358098997359035,LOW
O14310,1814.12,0.12696744872124335,LOW
O15117,3223.41,0.07413501270318097,LOW
O04183,15185.21,0.11241837322707482,LOW
O11400,1522.99,0.06662708007869594,LOW
O04920,13730.69,0.4477493383853901,HIGH
O15512,2419.77,0.2740489694965556,MEDIUM
O13563,57861.22,0.3139181993284816,MEDIUM
O05507,6983.5,0.2836719323541979,MEDIUM
O11597,19308.15,0.27476477663814985,MEDIUM
O05847,4962.73,0.5552658000036439,HIGH
O08081,242.44,0.5593688008177763,HIGH
O00085,2953.61,0.11633031663514999,LOW
O11078,3720.24,0.4587970156958533,HIGH
O06619,2548.29,0.5061936748451007,HIGH
O05703,7381.03,0.6394405309037418,VERY_HIGH
O17406,2498.26,0.37950553610952054,MEDIUM
O08301,1446.3,0.12027672715350496,LOW
O19308,15762.65,0.08616292022539078,LOW
O18609,2408.33,0.6869746212831795,VERY_HIGH
O13822,37677.93,0.019536481028356624,LOW
O02266,3229.5,0.11540043843610534,LOW
O01809,11764.43,0.2964382817570631,MEDIUM
O19105,780.82,0.24509883706369495,MEDIUM
O16726,2926.57,0.30030505839856947,MEDIUM
O11711,1684.69,0.10736681533628305,LOW
O02961,7789.15,0.5927853282984696,HIGH
O02851,2782.1,0.011523969087732672,LOW
O05128,1385.02,0.09385659035143669,LOW
O17627,17963.29,0.29725941844406156,MEDIUM
O08260,4827.68,0.47016023049366684,HIGH
O07047,5423.17,0.05977227863163377,LOW
O10204,6066.46,0.49568507982807797,HIGH
O09403,11871.96,0.36096448705132217,MEDIUM
O16901,13127.13,0.42065709258273587,HIGH
O05131,1232.95,0.5238428875373774,HIGH
O06933,6072.08,0.3525212709363311,MEDIUM
O02812,464.93,0.5503902044420287,HIGH
O00077,74806.08,0.04656810077754265,LOW
O14484,53853.76,0.11119651020822745,LOW
O15148,4258.92,0.3384593572813505,MEDIUM
O03625,29025.94,0.040697825099457366,LOW
O07086,1426.28,0.3392677319157228,MEDIUM
O07120,4320.53,0.3322323283629817,MEDIUM
O19062,5041.62,0.08747547279798247,LOW
O15742,2359.12,0.5757101227479682,HIGH
O01395,4131.01,0.17759742796723246,LOW
O02073,11234.78,0.7003303203265705,VERY_HIGH
O02295,801.69,0.1961303484373439,LOW
O06268,6585.6,0.5706240448103348,HIGH
O00624,3924.69,0.1140293222412302,LOW
O03626,5672.36,0.208372644956685,MEDIUM
O17757,15177.11,0.10250807649727718,LOW
O18806,2735.76,0.08863544136219312,LOW
O17517,1808.55,0.09551621988477399,LOW
O01435,2982.22,0.08766824749711982,LOW
O09336,2695.81,0.3858009211196412,MEDIUM
O07741,1790.85,0.35503030309826095,MEDIUM
O09152,4911.38,0.3998080327099624,MEDIUM
O00345,6094.7,0.08958245662959094,LOW
O03922,13291.99,0.436523269661631,HIGH
O05783,2852.44,0.15240878201368846,LOW
O12128,9939.22,0.6347784539053949,VERY_HIGH
O07077,30441.94,0.16794252257607573,LOW
O16192,3430.33,0.17963372422718646,LOW
O16460,3048.38,0.3167387262691351,MEDIUM
O15269,2528.66,0.24279310308531993,MEDIUM
O15328,9998.57,0.21832856721000407,MEDIUM
O10165,21074.11,0.37873176734630315,MEDIUM
O19531,12424.02,0.32981192910777724,MEDIUM
O16343,10528.31,0.21324077819317216,MEDIUM
O14214,7049.84,0.032398619143673923,LOW
O04587,4098.26,0.10428381628344939,LOW
O06147,3113.63,0.4835302038443148,HIGH
O00519,2149.36,0.2541980951742326,MEDIUM
O07722,42322.88,0.0887514571952649,LOW
O15697,3851.19,0.12829559027131937,LOW
O01923,4012.09,0.36200073987871145,MEDIUM
O06048,3709.93,0.1733957834666538,LOW
O07732,5432.25,0.22713332691763752,MEDIUM
O17708,42322.88,0.1731599803112926,LOW
O01690,61075.74,0.1050326595634196,LOW
O10358,1522.62,0.5492432358773243,HIGH
O07530,10331.54,0.33050460675108706,MEDIUM
O12877,2027.55,0.4129556499152395,HIGH
O13330,30152.48,0.07647427627759786,LOW
O12480,9830.44,0.6914299317528986,VERY_HIGH
O07622,7792.43,0.22663416997679323,MEDIUM
O18732,8858.87,0.21205731971400765,MEDIUM
O07937,6494.46,0.40354048572379647,HIGH
O08442,4285.98,0.3089732130301357,MEDIUM
O09938,7759.9,0.2652510295395972,MEDIUM
O07422,14973.38,0.14103971153874234,LOW
O01492,4097.4,0.11665169291010374,LOW
O02650,2572.75,0.1642618663965163,LOW
O17899,5081.77,0.469301276110819,HIGH
O09866,76240.42,0.10626573267442549,LOW
O17369,4882.42,0.4747580108315514,HIGH
O17942,82876.88,0.11763537623318268,LOW
O01618,10872.15,0.27032602567897285,MEDIUM
O10325,3428.05,0.30254647073999713,MEDIUM
O01895,7369.78,0.41409709846381987,HIGH
O16915,29429.78,0.03392022291115764,LOW
O00289,2528.66,0.06295205506365797,LOW
O05682,8268.6,0.5973434344991002,HIGH
O08373,6866.71,0.3866280479916426,MEDIUM
O01433,20808.96,0.2536228707288144,MEDIUM
O12887,23781.67,0.5489315691663895,HIGH
O10994,3717.14,0.27408115103872865,MEDIUM
O01625,3353.26,0.45976362623908346,HIGH
O12205,56609.73,0.05944916980956042,LOW
O19269,2210.39,0.41901047780647227,HIGH
O13883,2074.04,0.06028543193685637,LOW
O06934,2513.48,0.30615935728058996,MEDIUM
O08577,7195.48,0.36572845709923313,MEDIUM
O01465,35538.17,0.2680794193407467,MEDIUM
O05280,6851.87,0.633038237016302,VERY_HIGH
O15927,2682.65,0.09270729825752481,LOW
O02478,3942.03,0.17400761591803565,LOW
O14750,3851.81,0.058497692835730176,LOW
O19785,9539.41,0.43017737627303915,HIGH
O16830,23108.22,0.35202301740610786,MEDIUM
O03497,2890.88,0.3041401194878319,MEDIUM
O13118,3042.21,0.2215595169950734,MEDIUM
O17285,7084.09,0.3194293398634642,MEDIUM
O19491,6999.0,0.46341749702563156,HIGH
O15983,587.16,0.42130447658111403,HIGH
O19480,9090.54,0.2783896158961757,MEDIUM
O04998,6195.26,0.38747303567381103,MEDIUM
O12115,3071.56,0.13863256492294215,LOW
O14257,1380.1,0.18587234361113936,LOW
O14606,211.85,0.04884034695356865,LOW
O16906,4445.06,0.15414677538753135,LOW
O18392,2706.21,0.28243967544812026,MEDIUM
O05009,2381.03,0.30902691967177753,MEDIUM
O05370,61951.45,0.17149896377942353,LOW
O11365,2441.46,0.07937231015093484,LOW
O16648,6678.01,0.30325539330716583,MEDIUM
O12757,13143.99,0.23663137397815512,MEDIUM
O12134,6861.36,0.2811335230183039,MEDIUM
O05251,64149.36,0.040912119018837664,LOW
O13137,858.31,0.4940048192650195,HIGH
O16656,1691.36,0.4861508322287566,HIGH
O18002,3930.58,0.23643332820021687,MEDIUM
O07890,4646.44,0.1602213628343065,LOW
O17845,26849.33,0.16550868726655896,LOW
O17356,2423.36,0.3937017384635745,MEDIUM
O17183,5222.27,0.5209245311619457,HIGH
O19077,4223.11,0.4534963339582908,HIGH
O06214,587.16,0.7111301669883593,VERY_HIGH
O07266,25661.85,0.14496516594826925,LOW
O15351,4241.18,0.05332859040025919,LOW
O15360,10908.65,0.12013291299626769,LOW
O02588,4832.65,0.31927214050567804,MEDIUM
O14975,22388.66,0.4227757906840079,HIGH
O09817,6253.74,0.3915903232702642,MEDIUM
O10531,68251.55,0.04292664128937729,LOW
O08844,3506.18,0.21257103394852234,MEDIUM
O17333,1167.72,0.26960218748751447,MEDIUM
O13810,4565.74,0.5525634723412097,HIGH
O12279,20418.22,0.12255777456009984,LOW
O05760,5654.52,0.11628415501249205,LOW
O01282,6941.66,0.5686985038383747,HIGH
O04579,4911.73,0.6761267621511113,VERY_HIGH
O14574,2990.02,0.15913715445174814,LOW
O15598,8766.49,0.48488992508168605,HIGH
O02312,4504.92,0.15024461745911255,LOW
O07288,20071.23,0.43772135229030934,HIGH
O01371,7467.51,0.4834491878560912,HIGH
O12796,2420.88,0.6173181930468582,VERY_HIGH
O01929,5356.72,0.22702170344821107,MEDIUM
O19405,63911.44,0.0364147457050908,LOW
O18022,2303.28,0.07646435102153647,LOW
O06193,546.57,0.1934969069927305,LOW
O15654,57589.7,0.05538425794269979,LOW
O02411,14554.79,0.28196063040720787,MEDIUM
O08513,3338.54,0.2764803202140907,MEDIUM
O03196,2873.54,0.1256892016850159,LOW
O12984,2290.67,0.08406286797224778,LOW
O10861,3568.95,0.42811742497841754,HIGH
O13173,50124.98,0.02388760671103453,LOW
O03669,10455.6,0.5138390873296835,HIGH
O18113,376.1,0.3123689612223905,MEDIUM
O14501,45261.17,0.05152946072103315,LOW
O18589,24353.55,0.21436182808950388,MEDIUM
O07212,3209.08,0.4248685930664099,HIGH
O00788,7062.56,0.42467649108235594,HIGH
O18510,2873.2,0.24239325054377694,MEDIUM
O02958,11649.02,0.4720002421920677,HIGH
O14426,67905.9,0.044824535241073084,LOW
O09262,15410.15,0.6295294940656583,VERY_HIGH
O02390,1814.78,0.022896701773988736,LOW
O07330,4753.04,0.4713277799300348,HIGH
O18056,1232.95,0.344010756078316,MEDIUM
O17330,17746.62,0.37312939802012307,MEDIUM
O11889,1447.82,0.3046511061533881,MEDIUM
O10302,38397.91,0.255368964370573,MEDIUM
O11939,3748.53,0.046580323627974145,LOW
O06823,4645.12,0.6518410025585907,VERY_HIGH
O10560,44350.16,0.14266643558288275,LOW
O14455,10752.95,0.4266972752038618,HIGH
O01842,6928.55,0.1851258817132346,LOW
O13039,25805.86,0.2956663173598732,MEDIUM
O12054,3462.66,0.2445123297753707,MEDIUM
O06006,63562.07,0.3001255442179686,MEDIUM
O00359,2069.92,0.44285551731837053,HIGH
O15106,3192.82,0.10771122071371468,LOW
O19525,3212.06,0.32832430053907474,MEDIUM
O17892,6839.65,0.22659584735789617,MEDIUM
O03456,64290.25,0.2851100135424158,MEDIUM
O16849,1962.83,0.3657051180728209,MEDIUM
O13682,14355.9,0.2057374300482956,MEDIUM
O02531,61951.45,0.3389409057465424,MEDIUM
O00701,7547.35,0.2966189588865926,MEDIUM
O08012,12322.98,0.4847626407340376,HIGH
O01166,6369.73,0.18540357397199458,LOW
O16416,4740.27,0.24345245383221287,MEDIUM
O13403,6640.89,0.4313337736441004,HIGH
O03593,7626.87,0.23434203575221696,MEDIUM
O17578,72753.91,0.1843988271947724,LOW
O00902,4515.46,0.2864193144758041,MEDIUM
O16777,12806.1,0.32879853620825916,MEDIUM
O07838,7747.77,0.4016235057726438,HIGH
O17214,2135.27,0.07628119618792673,LOW
O18627,4663.19,0.3305713179709297,MEDIUM
O19456,6795.73,0.3769728385056797,MEDIUM
O19584,22938.54,0.1673318492890615,LOW
O12169,66033.02,0.12780221470900854,LOW
O17893,3808.76,0.48117163927599516,HIGH
O04628,1570.86,0.38168314510965806,MEDIUM
O06944,19673.59,0.15423546145370906,LOW
O07714,17178.38,0.03858064499034487,LOW
O15146,2366.16,0.26724648672136914,MEDIUM
O14279,69331.33,0.08134120160845176,LOW
O00508,6472.18,0.3747649038558156,MEDIUM
O17894,96527.93,0.05478604106552175,LOW
O01948,5865.39,0.2533834360505337,MEDIUM
O12736,17815.39,0.17960790763243129,LOW
O05712,2893.52,0.3466839007779303,MEDIUM
O16341,6679.84,0.26411914020447247,MEDIUM
O01082,10081.54,0.09477895948105568,LOW
O03413,19766.09,0.27407483525660675,MEDIUM
O10376,3547.4,0.3690781943955342,MEDIUM
O14371,417.89,0.258807645209413,MEDIUM
O01926,4370.29,0.16846231779479423,LOW
O15778,250.92,0.2718252184467594,MEDIUM
O14891,6448.82,0.30753874407238413,MEDIUM
O15863,5309.13,0.5017026067093924,HIGH
O03288,13655.14,0.28370353577584545,MEDIUM
O19497,6992.56,0.2731008578407577,MEDIUM
O09001,6007.22,0.16722880067667165,LOW
O10786,5483.2,0.38058353207052537,MEDIUM
O10250,381.92,0.7462403680218412,VERY_HIGH
O04694,2381.03,0.1802748562578165,LOW
O14375,27617.69,0.114599058205812,LOW
O15559,7226.25,0.24682938190047418,MEDIUM
O06508,1707.41,0.029090476791646565,LOW
O01802,5828.99,0.21632772179051293,MEDIUM
O15356,2275.79,0.056433520837256085,LOW
O13808,3162.82,0.5815143704299419,HIGH
O02062,2754.42,0.4473683892737608,HIGH
O02884,2714.45,0.08768494950160938,LOW
O08808,41742.98,0.06716254830815294,LOW
O19652,4348.43,0.08244397042112157,LOW
O12656,15020.38,0.12591465495071613,LOW
O05981,22820.37,0.20736249979722052,MEDIUM
O15403,18239.03,0.4795969505589337,HIGH
O09330,5527.34,0.254212729756936,MEDIUM
O15091,2432.84,0.40601287029947164,HIGH
O05902,52138.77,0.23085396661147145,MEDIUM
O11641,6413.18,0.4217947882016454,HIGH
O00099,9064.8,0.4767202786766036,HIGH
O09488,956.84,0.6609939632385743,VERY_HIGH
O11787,2032.56,0.12637603332223799,LOW
O16091,5055.74,0.43641985857635224,HIGH
O13658,4670.81,0.5648233913020736,HIGH
O00190,19414.13,0.2619670232560022,MEDIUM
O11240,12762.53,0.5945398018279032,HIGH
O16248,3795.55,0.5168033420698238,HIGH
O04135,3137.44,0.30533167029791203,MEDIUM
O04253,31269.15,0.14311535350421886,LOW
O05693,3031.12,0.24701207942589837,MEDIUM
O16339,58970.57,0.06417283356656857,LOW
O16640,3712.82,0.06451956860381149,LOW
O12086,1063.19,0.07564121202564807,LOW
O00866,2381.8,0.6638438043459538,VERY_HIGH
O06652,9212.23,0.09989882097910932,LOW
O02064,3211.22,0.2628173331047934,MEDIUM
O11627,3924.69,0.1557200077309861,LOW
O19630,4651.87,0.059634897549186675,LOW
O18146,6189.39,0.2314402361301552,MEDIUM
O08515,2868.78,0.2147414944829432,MEDIUM
O18085,6652.38,0.19937300078272577,LOW
O15734,82048.74,0.1826574272054012,LOW
O05547,4103.79,0.5686811173649633,HIGH
O13880,11488.57,0.6686407595475293,VERY_HIGH
O04312,845.47,0.13052513531169965,LOW
O09406,13202.06,0.23434725966178652,MEDIUM
O09707,14306.62,0.07302267675608928,LOW
O11819,4961.2,0.4062460671807794,HIGH
O01069,16408.97,0.38745104643104084,MEDIUM
O09896,2266.98,0.06261354480990439,LOW
O00169,1663.08,0.10508929694333272,LOW
O13613,6200.38,0.2700215244332381,MEDIUM
O02330,4631.12,0.5690454734851916,HIGH
O17070,4461.43,0.4996825262182895,HIGH
O06942,860.05,0.19122967460636692,LOW
O02680,636.54,0.19789503975929637,LOW
O18662,63285.54,0.0652512190447167,LOW
O11669,4776.58,0.31898830281264,MEDIUM
O17784,2979.59,0.35926090748297546,MEDIUM
O00180,8869.3,0.43259067965130527,HIGH
O08541,7965.12,0.09962744179863998,LOW
O11490,2563.78,0.25108142059616395,MEDIUM
O10266,73764.95,0.1284717051933107,LOW
O09985,397.0,0.02875491195854947,LOW
O14587,1193.9,0.2406020151129596,MEDIUM
O02459,17604.26,0.3063169803475143,MEDIUM
O14875,86875.14,0.17722181747383292,LOW
O13697,10977.26,0.7627412267586071,VERY_HIGH
O12615,49376.69,0.2156443191607128,MEDIUM
O04500,5040.83,0.4675450370346186,HIGH
O07721,600.82,0.6230279573357859,VERY_HIGH
O09530,8183.42,0.2916082806457803,MEDIUM
O14647,31324.22,0.045986532029089054,LOW
O05428,306.91,0.15672960145053746,LOW
O06395,10560.42,0.43134222373156966,HIGH
O19680,6503.17,0.5880974883817599,HIGH
O09537,1721.51,0.3292705967552051,MEDIUM
O15279,9334.39,0.4354134386084783,HIGH
O08584,5348.24,0.308084174034038,MEDIUM
O07943,6839.65,0.31007848604459864,MEDIUM
O06601,2086.57,0.37614746073239375,MEDIUM
O06884,50057.39,0.03905282072133429,LOW
O04094,8602.11,0.3153839300222636,MEDIUM
O16072,2319.39,0.16379639406123003,LOW
O03768,6814.32,0.4229176065267063,HIGH
O11608,10766.93,0.43569938032775746,HIGH
O18997,67555.08,0.1499703960801041,LOW
O04108,2495.26,0.11320598005554354,LOW
O04298,37273.91,0.06266416136518148,LOW
O05804,57367.48,0.061800759357819854,LOW
O16064,3281.79,0.18315723849917312,LOW
O03472,3836.69,0.5188976895745498,HIGH
O03148,6543.63,0.22632251811207962,MEDIUM
O07759,7591.1,0.23407042207347306,MEDIUM
O18938,4537.89,0.3023177797398095,MEDIUM
O16902,4806.04,0.5393037994820387,HIGH
O05438,6146.52,0.5229533829678236,HIGH
O19591,9037.4,0.270523473733892,MEDIUM
O05540,69666.89,0.056254936442155595,LOW
O04505,6413.18,0.3394154615005976,MEDIUM
O07211,605.5,0.2107030696863064,MEDIUM
O11876,8656.16,0.5765268699349656,HIGH
O03983,46840.62,0.05187975295798385,LOW
O10355,12499.71,0.5099541907713927,HIGH
O09822,2286.43,0.3728063555328842,MEDIUM
O13657,2005.68,0.7082997891551808,VERY_HIGH
O15391,4215.64,0.3337531495050641,MEDIUM
O00642,17652.89,0.08720106050990863,LOW
O10244,7381.03,0.3373497460161671,MEDIUM
O05690,3890.03,0.10722507883881577,LOW
O10662,5781.0,0.17361374855149,LOW
O09650,3895.49,0.3081811276132921,MEDIUM
O08248,4353.48,0.2531154031563507,MEDIUM
O07401,8640.14,0.39244417587093144,MEDIUM
O12375,10977.26,0.5880865569277819,HIGH
O00491,4485.03,0.6601896098019558,VERY_HIGH
O09774,7106.31,0.6131751605393069,VERY_HIGH
O16459,14705.54,0.40884257876930075,HIGH
O01236,5644.32,0.5320005161558923,HIGH
O18588,8585.01,0.7316772574683932,VERY_HIGH
O05991,4441.44,0.4681605090064063,HIGH
O03774,1490.36,0.15735321683174275,LOW
O02984,1775.21,0.5271487713861226,HIGH
O08100,8216.37,0.21536405364505531,MEDIUM
O12441,9410.04,0.6680593607789125,VERY_HIGH
O16644,7279.69,0.38761863716082523,MEDIUM
O11985,1377.22,0.31831468022673076,MEDIUM
O12473,30193.0,0.29600247507725097,MEDIUM
O19126,3364.02,0.48946072670048507,HIGH
O05972,94871.65,0.07714821346960772,LOW
O14755,3374.22,0.2371126037068653,MEDIUM
O04720,5936.01,0.3359482494995201,MEDIUM
O06081,16873.15,0.11686897354222016,LOW
O00074,1522.62,0.18337411942199516,LOW
O19603,243.25,0.11834569277987217,LOW
O03452,3438.94,0.3030351316925992,MEDIUM
O02518,2684.65,0.6686789611958268,VERY_HIGH
O19122,13495.93,0.11513959351582463,LOW
O00871,553.7,0.46772054631251153,HIGH
O18417,5776.78,0.09680514057360114,LOW
O04679,4258.92,0.5379491061805685,HIGH
O16630,1428.62,0.5301818071063022,HIGH
O08074,6919.01,0.33663018693901,MEDIUM
O03702,3589.64,0.5117941781343753,HIGH
O14709,3908.23,0.06834007708309765,LOW
O09876,1705.27,0.1700002614426764,LOW
O08386,56956.99,0.05432092213075091,LOW
O05361,3386.59,0.39650365714966596,MEDIUM
O07576,26285.77,0.24816863129183894,MEDIUM
O04027,54020.51,0.21224052830066217,MEDIUM
O02693,3470.92,0.17183021349549452,LOW
O01716,5969.84,0.3262167634454173,MEDIUM
O06577,2693.42,0.4643498830311182,HIGH
O06749,3851.16,0.09782601815729877,LOW
O14669,9423.64,0.3153961971366523,MEDIUM
O11976,29071.25,0.06178716411051316,LOW
O12613,6395.29,0.260540840192578,MEDIUM
O02108,8943.15,0.09909614031267452,LOW
O00619,7169.98,0.16408572123821216,LOW
O11983,63484.32,0.11492045780715505,LOW
O18319,40203.3,0.10032093977130119,LOW
O18560,9548.54,0.4055778269375772,HIGH
O08729,17232.85,0.10161223373673935,LOW
O12974,13004.76,0.28198375808022835,MEDIUM
O18316,4263.57,0.0719074656793412,LOW
O16763,11469.35,0.550828533208116,HIGH
O12843,3043.9,0.05101568644324583,LOW
O02061,5383.67,0.4191903885796875,HIGH
O12008,25210.59,0.09272799549535855,LOW
O14961,57589.7,0.10954130121642285,LOW
O08073,4625.57,0.5411456752962684,HIGH
O11163,31579.57,0.02079691609476998,LOW
O18718,11033.03,0.2653732396360806,MEDIUM
O02538,25210.59,0.15644311528298216,LOW
O05768,4649.96,0.3630992800034709,MEDIUM
O12956,778.93,0.615365131214875,VERY_HIGH
O12756,4885.3,0.36367380039295627,MEDIUM
O02359,7366.41,0.4679861190036815,HIGH
O06815,59568.26,0.2358075692321055,MEDIUM
O13347,3478.74,0.1295282072197414,LOW
O16012,3766.42,0.4038246346954752,HIGH
O07551,2956.18,0.6872038431098448,VERY_HIGH
O06424,2366.16,0.16874461768593346,LOW
O07279,9064.8,0.45361370736181705,HIGH
O04734,66885.88,0.2335185009082283,MEDIUM
O12408,6795.5,0.3840646590446767,MEDIUM
O14788,876.34,0.19033848939095568,LOW
O15494,2899.53,0.11507254697595509,LOW
O10938,3982.05,0.5118214243894272,HIGH
O02979,2762.99,0.2614086930614076,MEDIUM
O16106,12981.0,0.07518424403465895,LOW
O17710,5177.19,0.12373811828164336,LOW
O17126,1329.84,0.1213414075193565,LOW
O01198,80640.9,0.29720292866359455,MEDIUM
O05234,3557.24,0.3322681356133047,MEDIUM
O04785,469.44,0.27733886390677875,MEDIUM
O04765,5452.4,0.30364436607215006,MEDIUM
O19641,2354.02,0.30925038966551943,MEDIUM
O04372,18989.99,0.3836443219371706,MEDIUM
O17439,14835.43,0.10297584171353551,LOW
O09955,3969.67,0.40383500361214936,HIGH
O00882,6398.47,0.4493039400340793,HIGH
O16885,18667.97,0.06761201521945637,LOW
O11043,5824.72,0.5588252654965188,HIGH
O03671,16989.11,0.4283043503701653,HIGH
O14820,5570.45,0.5280704576316293,HIGH
O02191,4832.65,0.37920020036293894,MEDIUM
O05517,73810.89,0.06772707116650338,LOW
O18233,5254.66,0.4980150955003368,HIGH
O16861,731.86,0.03135448094898474,LOW
O05752,16989.11,0.0318445155443604,LOW
O10055,68834.94,0.2339692936166267,MEDIUM
O16608,7426.31,0.6420452297344014,VERY_HIGH
O03529,2841.43,0.674136561605868,VERY_HIGH
O16860,18667.97,0.0481190985907618,LOW
O08769,20549.74,0.012432284560276237,LOW
O08102,5299.9,0.2748832584203729,MEDIUM
O03733,2142.93,0.3572597034049733,MEDIUM
O08238,1653.54,0.30285834586597343,MEDIUM
O15483,5013.56,0.1334552240804001,LOW
O17711,85096.98,0.26480715268046956,MEDIUM
O09913,564.66,0.38268215885254453,MEDIUM
O15530,3951.02,0.5518112615301091,HIGH
O15061,4515.46,0.4412606728917367,HIGH
O12481,2807.16,0.17682040733952198,LOW
O05799,5189.74,0.19264721959894143,LOW
O15475,1109.32,0.37309207933274047,MEDIUM
O16690,729.56,0.10513363809046039,LOW
O15942,7205.25,0.5036282855480019,HIGH
O14272,6805.17,0.2457599469117729,MEDIUM
O11068,5026.4,0.21499914566059952,MEDIUM
O11728,5999.14,0.5106148308665391,HIGH
O05594,11083.08,0.15249498672863396,LOW
O16667,4272.11,0.1529754984483481,LOW
O11282,1381.5,0.3234440893919866,MEDIUM
O05366,3346.07,0.426754476778745,HIGH
O11283,4271.5,0.4272889324807626,HIGH
O02722,48381.4,0.10435043289198859,LOW
O19300,10431.14,0.24521300026160867,MEDIUM
O00929,1438.44,0.21227181124645447,MEDIUM
