order_id,order_value,risk_score,return_probability,risk_tier,expected_return_exposure,priority,recommended_action,risk_reasons
O00224,1618.18,15.09,0.150865542878838,LOW,19.53,P4,NORMAL_PROCESSING,No major risk signal detected
O02780,5574.14,58.71,0.5871436527217351,HIGH,261.83,P3,MONITOR,Elevated predicted return probability
O14849,6732.56,56.54,0.5654375708902096,HIGH,304.55,P3,MONITOR,Elevated predicted return probability
O08003,3982.05,68.01,0.6800518918376369,VERY_HIGH,216.64,P2,REVIEW,High predicted return probability
O14294,1036.8,27.35,0.2735184338613108,MEDIUM,22.69,P4,NORMAL_PROCESSING,No major risk signal detected
O13390,41157.09,10.13,0.1013083354944419,LOW,333.56,P4,NORMAL_PROCESSING,Above-average order value
O15381,587.16,66.89,0.6689101751609136,VERY_HIGH,31.42,P2,REVIEW,High predicted return probability
O16812,6805.17,41.1,0.4109822925050085,HIGH,223.74,P3,MONITOR,Elevated predicted return probability
O06517,23365.13,2.5,0.025037910703503,LOW,46.8,P4,NORMAL_PROCESSING,No major risk signal detected
O15511,2609.06,38.41,0.3840516408535925,MEDIUM,80.16,P4,NORMAL_PROCESSING,No major risk signal detected
O11777,2842.12,7.81,0.0781235259893915,LOW,17.76,P4,NORMAL_PROCESSING,No major risk signal detected
O15094,50628.43,10.81,0.1080666099605111,LOW,437.7,P4,NORMAL_PROCESSING,High-value order
O02075,25738.87,4.04,0.0404344273924397,LOW,83.26,P4,NORMAL_PROCESSING,Above-average order value
O07306,4504.92,19.02,0.190168513435121,LOW,68.54,P4,NORMAL_PROCESSING,No major risk signal detected
O19256,14412.86,8.71,0.0871115848339792,LOW,100.44,P4,NORMAL_PROCESSING,No major risk signal detected
O19173,1305.1,11.04,0.1104490092550191,LOW,11.53,P4,NORMAL_PROCESSING,No major risk signal detected
O09327,7183.24,55.05,0.5505070445232539,HIGH,316.35,P3,MONITOR,Elevated predicted return probability
O00050,18082.2,8.41,0.0840878640833124,LOW,121.64,P4,NORMAL_PROCESSING,No major risk signal detected
O04349,5441.85,29.2,0.2920143707001287,MEDIUM,127.13,P4,NORMAL_PROCESSING,No major risk signal detected
O13709,56177.15,15.46,0.1545683691402689,LOW,694.66,P4,NORMAL_PROCESSING,High-value order
O03809,6420.79,41.95,0.4195146465939564,HIGH,215.49,P3,MONITOR,Elevated predicted return probability
O17903,2424.9,14.49,0.1448690579493867,LOW,28.1,P4,NORMAL_PROCESSING,No major risk signal detected
O03562,5652.41,63.57,0.6357422791423036,VERY_HIGH,287.48,P2,REVIEW,High predicted return probability
O16376,3909.05,13.25,0.1324597038265416,LOW,41.42,P4,NORMAL_PROCESSING,No major risk signal detected
O13670,4335.75,52.98,0.5297679001845595,HIGH,183.76,P3,MONITOR,Elevated predicted return probability
O02952,6819.41,27.95,0.2794636194642093,MEDIUM,152.46,P4,NORMAL_PROCESSING,No major risk signal detected
O04453,24449.11,5.02,0.0501758918623271,LOW,98.14,P4,NORMAL_PROCESSING,No major risk signal detected
O13759,31388.8,10.67,0.1066933297798298,LOW,267.92,P4,NORMAL_PROCESSING,Above-average order value
O17397,8159.81,44.17,0.4417336972553333,HIGH,288.36,P3,MONITOR,Elevated predicted return probability
O11288,4585.25,54.68,0.5467693710221931,HIGH,200.57,P3,MONITOR,Elevated predicted return probability
O19522,27176.33,5.49,0.0549070913721252,LOW,119.37,P4,NORMAL_PROCESSING,Above-average order value
O08934,2588.91,69.43,0.6943228493805128,VERY_HIGH,143.8,P2,REVIEW,High predicted return probability
O07424,73370.02,4.95,0.0494954130149942,LOW,290.52,P4,NORMAL_PROCESSING,High-value order
O03551,16974.08,31.3,0.313011831929089,MEDIUM,425.05,P4,NORMAL_PROCESSING,No major risk signal detected
O01865,3795.55,40.5,0.405015370104072,HIGH,122.98,P3,MONITOR,Elevated predicted return probability
O16301,6534.07,51.66,0.5166455287799758,HIGH,270.06,P3,MONITOR,Elevated predicted return probability
O12095,6390.51,44.25,0.4424548311326066,HIGH,226.2,P3,MONITOR,Elevated predicted return probability
O19420,4368.13,47.82,0.4781504264252507,HIGH,167.09,P3,MONITOR,Elevated predicted return probability
O07105,1056.67,18.9,0.1890329787548868,LOW,15.98,P4,NORMAL_PROCESSING,No major risk signal detected
O03599,1675.74,36.15,0.3614980036761914,MEDIUM,48.46,P4,NORMAL_PROCESSING,No major risk signal detected
O11908,3013.83,4.29,0.0428665345258649,LOW,10.34,P4,NORMAL_PROCESSING,No major risk signal detected
O07044,1778.83,21.54,0.2153847494139183,MEDIUM,30.65,P4,NORMAL_PROCESSING,No major risk signal detected
O03113,1103.5,38.78,0.3878265012028568,MEDIUM,34.24,P4,NORMAL_PROCESSING,No major risk signal detected
O08687,7351.45,59.2,0.5920083219310862,HIGH,348.17,P3,MONITOR,Elevated predicted return probability
O07242,5731.1,43.38,0.4337563140448269,HIGH,198.87,P3,MONITOR,Elevated predicted return probability
O09951,1903.74,7.21,0.07205063966303,LOW,10.97,P4,NORMAL_PROCESSING,No major risk signal detected
O16792,4977.56,35.04,0.3503993974755235,MEDIUM,139.53,P4,NORMAL_PROCESSING,No major risk signal detected
O19741,3159.85,2.75,0.0275318378688114,LOW,6.96,P4,NORMAL_PROCESSING,No major risk signal detected
O09149,4515.46,52.45,0.524540948395953,HIGH,189.48,P3,MONITOR,Elevated predicted return probability
O12280,51227.37,8.21,0.0821229097550969,LOW,336.56,P4,NORMAL_PROCESSING,High-value order
O13894,24973.58,12.69,0.126883319312993,LOW,253.5,P4,NORMAL_PROCESSING,No major risk signal detected
O01996,6288.92,6.65,0.0664516536610392,LOW,33.43,P4,NORMAL_PROCESSING,No major risk signal detected
O17125,5362.1,53.33,0.5333056059006328,HIGH,228.77,P3,MONITOR,Elevated predicted return probability
O10893,8766.49,52.21,0.5221160285017831,HIGH,366.17,P3,MONITOR,Elevated predicted return probability
O08470,2483.65,33.52,0.3351527820747794,MEDIUM,66.59,P4,NORMAL_PROCESSING,No major risk signal detected
O12989,724.12,27.92,0.2792161275601614,MEDIUM,16.17,P4,NORMAL_PROCESSING,No major risk signal detected
O11765,7356.87,30.35,0.3035323633555432,MEDIUM,178.64,P4,NORMAL_PROCESSING,No major risk signal detected
O09647,236.78,22.9,0.2289850430334845,MEDIUM,4.34,P4,NORMAL_PROCESSING,No major risk signal detected
O18722,794.47,28.08,0.2808292043979745,MEDIUM,17.85,P4,NORMAL_PROCESSING,No major risk signal detected
O03654,4260.31,13.16,0.1316461380258513,LOW,44.87,P4,NORMAL_PROCESSING,No major risk signal detected
O17322,29071.25,6.69,0.0668978322900252,LOW,155.58,P4,NORMAL_PROCESSING,Above-average order value
O17713,553.7,22.78,0.2278205584179592,MEDIUM,10.09,P4,NORMAL_PROCESSING,No major risk signal detected
O18243,6448.56,14.91,0.1490951877668435,LOW,76.92,P4,NORMAL_PROCESSING,No major risk signal detected
O11695,20107.04,9.93,0.0993463800393823,LOW,159.8,P4,NORMAL_PROCESSING,No major risk signal detected
O16794,835.23,28.76,0.2875662993447337,MEDIUM,19.21,P4,NORMAL_PROCESSING,No major risk signal detected
O05173,3153.62,38.3,0.3829943720654141,MEDIUM,96.63,P4,NORMAL_PROCESSING,No major risk signal detected
O00358,2297.25,15.95,0.159510734388169,LOW,29.31,P4,NORMAL_PROCESSING,No major risk signal detected
O11668,9742.02,33.45,0.3345273809509856,MEDIUM,260.72,P4,NORMAL_PROCESSING,No major risk signal detected
O03537,11444.52,47.6,0.4760423773478751,HIGH,435.85,P3,MONITOR,Elevated predicted return probability
O04205,20962.72,35.54,0.3553651307154458,MEDIUM,595.95,P4,NORMAL_PROCESSING,No major risk signal detected
O17665,1488.19,20.36,0.2036207449537483,MEDIUM,24.24,P4,NORMAL_PROCESSING,No major risk signal detected
O07272,2987.51,26.04,0.2603603223878926,MEDIUM,62.23,P4,NORMAL_PROCESSING,No major risk signal detected
O10233,57589.7,13.59,0.1359368714774042,LOW,626.29,P4,NORMAL_PROCESSING,High-value order
O18703,6606.82,65.05,0.6504787392251064,VERY_HIGH,343.81,P2,REVIEW,High predicted return probability
O08246,5495.96,52.13,0.5212782076506559,HIGH,229.19,P3,MONITOR,Elevated predicted return probability
O00386,1063.19,12.45,0.1244987410981239,LOW,10.59,P4,NORMAL_PROCESSING,No major risk signal detected
O10900,2065.82,45.23,0.4523351260936213,HIGH,74.76,P3,MONITOR,Elevated predicted return probability
O07177,7520.22,20.15,0.2015303369023182,MEDIUM,121.24,P4,NORMAL_PROCESSING,No major risk signal detected
O13041,11764.43,45.99,0.4598611617063293,HIGH,432.8,P3,MONITOR,Elevated predicted return probability
O16689,12106.53,28.43,0.2843429633235957,MEDIUM,275.39,P4,NORMAL_PROCESSING,No major risk signal detected
O15414,11083.08,20.11,0.2010985247404442,MEDIUM,178.3,P4,NORMAL_PROCESSING,No major risk signal detected
O06047,1347.04,43.64,0.4363530006480936,HIGH,47.02,P3,MONITOR,Elevated predicted return probability
O16035,4565.74,31.1,0.3109714549635213,MEDIUM,113.59,P4,NORMAL_PROCESSING,No major risk signal detected
O02435,3112.89,16.06,0.160625389018219,LOW,40.0,P4,NORMAL_PROCESSING,No major risk signal detected
O06311,8009.63,41.87,0.4187477751368165,HIGH,268.32,P3,MONITOR,Elevated predicted return probability
O16939,22183.27,25.3,0.2529870783084537,MEDIUM,448.97,P4,NORMAL_PROCESSING,No major risk signal detected
O19725,12874.61,16.11,0.1611099393044995,LOW,165.94,P4,NORMAL_PROCESSING,No major risk signal detected
O03869,3445.06,34.75,0.3474943508938551,MEDIUM,95.77,P4,NORMAL_PROCESSING,No major risk signal detected
O06493,48610.43,60.01,0.6001409627261123,VERY_HIGH,2333.85,P1,INTERVENE,High predicted return probability | Very high estimated financial exposure | Above-average order value
O06087,5180.11,33.53,0.335308544840298,MEDIUM,138.95,P4,NORMAL_PROCESSING,No major risk signal detected
O07962,2028.14,50.05,0.5005313931634912,HIGH,81.21,P3,MONITOR,Elevated predicted return probability
O01731,58440.18,10.66,0.1065712494779707,LOW,498.24,P4,NORMAL_PROCESSING,High-value order
O00495,3259.35,17.59,0.1759232543128729,LOW,45.87,P4,NORMAL_PROCESSING,No major risk signal detected
O12876,761.1,37.27,0.3727287323540261,MEDIUM,22.69,P4,NORMAL_PROCESSING,No major risk signal detected
O00240,7362.43,65.49,0.6548723567961622,VERY_HIGH,385.72,P2,REVIEW,High predicted return probability
O01477,4719.16,13.51,0.135113999066701,LOW,51.01,P4,NORMAL_PROCESSING,No major risk signal detected
O10134,18776.92,16.7,0.1669933965617066,LOW,250.85,P4,NORMAL_PROCESSING,No major risk signal detected
O01024,59048.71,1.99,0.0198968660404994,LOW,93.99,P4,NORMAL_PROCESSING,High-value order
O17368,6549.83,45.48,0.4548005132689374,HIGH,238.31,P3,MONITOR,Elevated predicted return probability
O08802,5526.85,66.67,0.666724179167511,VERY_HIGH,294.79,P2,REVIEW,High predicted return probability
O17758,4730.73,34.96,0.3495817903352359,MEDIUM,132.3,P4,NORMAL_PROCESSING,No major risk signal detected
O08020,5828.99,13.65,0.1365068577816377,LOW,63.66,P4,NORMAL_PROCESSING,No major risk signal detected
O00429,47112.69,2.23,0.0223023771667191,LOW,84.06,P4,NORMAL_PROCESSING,Above-average order value
O00555,211.85,0.77,0.0076795626291756,LOW,0.13,P4,NORMAL_PROCESSING,No major risk signal detected
O14958,41457.14,34.49,0.3448883614772775,MEDIUM,1143.85,P4,NORMAL_PROCESSING,High estimated financial exposure | Above-average order value
O09356,4235.86,48.63,0.4862802290400328,HIGH,164.79,P3,MONITOR,Elevated predicted return probability
O00654,766.32,12.47,0.1246786789639172,LOW,7.64,P4,NORMAL_PROCESSING,No major risk signal detected
O00255,1709.18,30.81,0.3080807346910506,MEDIUM,42.13,P4,NORMAL_PROCESSING,No major risk signal detected
O06792,4660.04,42.18,0.4217846145535761,HIGH,157.24,P3,MONITOR,Elevated predicted return probability
O07659,4479.8,54.69,0.5468982061608445,HIGH,196.0,P3,MONITOR,Elevated predicted return probability
O08314,4458.81,29.1,0.2909908240370067,MEDIUM,103.8,P4,NORMAL_PROCESSING,No major risk signal detected
O09546,2778.77,16.79,0.167929457516665,LOW,37.33,P4,NORMAL_PROCESSING,No major risk signal detected
O01580,1231.7,24.83,0.2483002537664553,MEDIUM,24.47,P4,NORMAL_PROCESSING,No major risk signal detected
O16307,3287.81,12.59,0.1258677607768283,LOW,33.11,P4,NORMAL_PROCESSING,No major risk signal detected
O15652,43850.24,29.22,0.2922444550163767,MEDIUM,1025.2,P4,NORMAL_PROCESSING,High estimated financial exposure | Above-average order value
O12826,1153.73,46.94,0.4694411697171012,HIGH,43.33,P3,MONITOR,Elevated predicted return probability
O01220,17423.21,28.19,0.281948788374646,MEDIUM,393.0,P4,NORMAL_PROCESSING,No major risk signal detected
O18066,1517.2,5.05,0.0505478623926798,LOW,6.14,P4,NORMAL_PROCESSING,No major risk signal detected
O12801,3137.44,27.32,0.2732304757088248,MEDIUM,68.58,P4,NORMAL_PROCESSING,No major risk signal detected
O00063,20914.7,28.93,0.2892785406919065,MEDIUM,484.01,P4,NORMAL_PROCESSING,No major risk signal detected
O18194,3548.43,9.74,0.0974437798675891,LOW,27.66,P4,NORMAL_PROCESSING,No major risk signal detected
O14708,6139.11,25.18,0.2518160892224616,MEDIUM,123.67,P4,NORMAL_PROCESSING,No major risk signal detected
O14790,3895.49,30.43,0.3043134146035355,MEDIUM,94.84,P4,NORMAL_PROCESSING,No major risk signal detected
O13783,2583.6,18.97,0.1897129218517459,LOW,39.21,P4,NORMAL_PROCESSING,No major risk signal detected
O11386,7075.04,10.54,0.1054060105214372,LOW,59.66,P4,NORMAL_PROCESSING,No major risk signal detected
O04196,10232.61,13.98,0.1397810082150536,LOW,114.43,P4,NORMAL_PROCESSING,No major risk signal detected
O04841,27165.68,3.34,0.0333832190128067,LOW,72.55,P4,NORMAL_PROCESSING,Above-average order value
O19029,1291.01,54.11,0.5410889060788863,HIGH,55.88,P3,MONITOR,Elevated predicted return probability
O12751,1835.3,76.21,0.7621228738072161,VERY_HIGH,111.9,P2,REVIEW,High predicted return probability
O08222,2564.16,64.5,0.6450105342542649,VERY_HIGH,132.31,P2,REVIEW,High predicted return probability
O06987,8802.13,37.7,0.3770467664871375,MEDIUM,265.51,P4,NORMAL_PROCESSING,No major risk signal detected
O19724,929.67,28.89,0.2889394768857227,MEDIUM,21.49,P4,NORMAL_PROCESSING,No major risk signal detected
O00738,4404.43,43.31,0.4330770806968085,HIGH,152.6,P3,MONITOR,Elevated predicted return probability
O06280,6480.8,41.77,0.417699616753851,HIGH,216.56,P3,MONITOR,Elevated predicted return probability
O19447,15576.75,30.54,0.3053757342977181,MEDIUM,380.54,P4,NORMAL_PROCESSING,No major risk signal detected
O09775,12869.44,26.79,0.2679078848367092,MEDIUM,275.83,P4,NORMAL_PROCESSING,No major risk signal detected
O17143,45996.55,25.38,0.2537948446830551,MEDIUM,933.89,P4,NORMAL_PROCESSING,Above-average order value
O00182,7154.52,26.01,0.2601182580516977,MEDIUM,148.88,P4,NORMAL_PROCESSING,No major risk signal detected
O19688,7561.24,38.33,0.3833085234865315,MEDIUM,231.86,P4,NORMAL_PROCESSING,No major risk signal detected
O18283,3924.69,6.14,0.0614326573186226,LOW,19.29,P4,NORMAL_PROCESSING,No major risk signal detected
O06273,3163.87,23.41,0.2340623964276624,MEDIUM,59.24,P4,NORMAL_PROCESSING,No major risk signal detected
O09854,6198.22,36.21,0.3621256344022148,MEDIUM,179.56,P4,NORMAL_PROCESSING,No major risk signal detected
O19246,3113.63,38.72,0.3871598122388114,MEDIUM,96.44,P4,NORMAL_PROCESSING,No major risk signal detected
O03901,31711.95,8.02,0.0802335700804416,LOW,203.55,P4,NORMAL_PROCESSING,Above-average order value
O12100,2757.04,50.94,0.509443188712668,HIGH,112.36,P3,MONITOR,Elevated predicted return probability
O13505,76660.91,12.6,0.1260413884791373,LOW,773.0,P4,NORMAL_PROCESSING,High-value order
O03243,28798.43,22.31,0.2230500598590981,MEDIUM,513.88,P4,NORMAL_PROCESSING,Above-average order value
O02764,1466.28,12.98,0.129762301258546,LOW,15.22,P4,NORMAL_PROCESSING,No major risk signal detected
O00326,684.28,61.76,0.6175854413131081,VERY_HIGH,33.81,P2,REVIEW,High predicted return probability
O18546,35225.17,10.01,0.100120206732762,LOW,282.14,P4,NORMAL_PROCESSING,Above-average order value
O07808,4472.63,21.57,0.2157491985349585,MEDIUM,77.2,P4,NORMAL_PROCESSING,No major risk signal detected
O19327,5455.85,38.48,0.3848148266499686,MEDIUM,167.96,P4,NORMAL_PROCESSING,No major risk signal detected
O15232,5831.74,11.53,0.1152616720347929,LOW,53.77,P4,NORMAL_PROCESSING,No major risk signal detected
O01527,2498.26,73.63,0.7363366016861891,VERY_HIGH,147.16,P2,REVIEW,High predicted return probability
O00580,6823.68,53.33,0.5332653475714872,HIGH,291.11,P3,MONITOR,Elevated predicted return probability
O12849,3589.64,17.92,0.1791817202058822,LOW,51.46,P4,NORMAL_PROCESSING,No major risk signal detected
O17289,2166.09,16.87,0.1686526774246656,LOW,29.23,P4,NORMAL_PROCESSING,No major risk signal detected
O18107,58696.02,2.83,0.0282890931373613,LOW,132.84,P4,NORMAL_PROCESSING,High-value order
O02918,15672.76,58.08,0.5808487372344388,HIGH,728.28,P3,MONITOR,Elevated predicted return probability
O01687,8510.23,62.17,0.6217288567959048,VERY_HIGH,423.28,P2,REVIEW,High predicted return probability
O02643,3427.7,18.55,0.1855350590122699,LOW,50.88,P4,NORMAL_PROCESSING,No major risk signal detected
O09124,44748.88,6.06,0.0605789124518295,LOW,216.87,P4,NORMAL_PROCESSING,Above-average order value
O06333,3499.0,19.85,0.1985061944235371,LOW,55.57,P4,NORMAL_PROCESSING,No major risk signal detected
O09144,1957.65,23.45,0.2344687128888432,MEDIUM,36.72,P4,NORMAL_PROCESSING,No major risk signal detected
O12010,43022.84,6.57,0.0657261604298261,LOW,226.22,P4,NORMAL_PROCESSING,Above-average order value
O07998,3691.1,14.95,0.1494816467372972,LOW,44.14,P4,NORMAL_PROCESSING,No major risk signal detected
O03801,2366.16,31.1,0.3109936746557505,MEDIUM,58.87,P4,NORMAL_PROCESSING,No major risk signal detected
O05939,10713.68,30.21,0.3020855782262898,MEDIUM,258.92,P4,NORMAL_PROCESSING,No major risk signal detected
O17597,1167.72,16.99,0.1698911817880634,LOW,15.87,P4,NORMAL_PROCESSING,No major risk signal detected
O11098,2906.55,11.88,0.1187921100517468,LOW,27.62,P4,NORMAL_PROCESSING,No major risk signal detected
O06285,24682.89,5.93,0.0593454349822501,LOW,117.19,P4,NORMAL_PROCESSING,No major risk signal detected
O03684,50321.67,3.06,0.03060967159775,LOW,123.23,P4,NORMAL_PROCESSING,High-value order
O05397,8151.93,22.56,0.2256190817690718,MEDIUM,147.14,P4,NORMAL_PROCESSING,No major risk signal detected
O05172,7736.06,14.92,0.1492274190059271,LOW,92.35,P4,NORMAL_PROCESSING,No major risk signal detected
O02992,5401.15,50.94,0.5093964477423332,HIGH,220.11,P3,MONITOR,Elevated predicted return probability
O14237,2071.86,30.05,0.3004945858026539,MEDIUM,49.81,P4,NORMAL_PROCESSING,No major risk signal detected
O09563,4650.06,23.02,0.2302480692995333,MEDIUM,85.65,P4,NORMAL_PROCESSING,No major risk signal detected
O06561,2868.18,31.53,0.3152505067248276,MEDIUM,72.34,P4,NORMAL_PROCESSING,No major risk signal detected
O03568,2393.6,53.95,0.5394992937910852,HIGH,103.31,P3,MONITOR,Elevated predicted return probability
O11591,4857.34,21.2,0.2119823740219139,MEDIUM,82.37,P4,NORMAL_PROCESSING,No major risk signal detected
O17382,4734.2,57.07,0.570683165123539,HIGH,216.14,P3,MONITOR,Elevated predicted return probability
O14263,7998.09,18.83,0.1883020631055637,LOW,120.48,P4,NORMAL_PROCESSING,No major risk signal detected
O08649,36242.23,4.57,0.0456988198813244,LOW,132.5,P4,NORMAL_PROCESSING,Above-average order value
O02719,44350.16,16.11,0.1611049015838219,LOW,571.6,P4,NORMAL_PROCESSING,Above-average order value
O09632,3094.7,35.12,0.3512228716084928,MEDIUM,86.95,P4,NORMAL_PROCESSING,No major risk signal detected
O18785,48610.43,30.73,0.3073128845049348,MEDIUM,1195.09,P4,NORMAL_PROCESSING,High estimated financial exposure | Above-average order value
O10534,618.16,11.14,0.1113984140894345,LOW,5.51,P4,NORMAL_PROCESSING,No major risk signal detected
O18474,1917.13,49.7,0.4969646729733184,HIGH,76.22,P3,MONITOR,Elevated predicted return probability
