order_id,order_value,return_probability,recommended_action,baseline_expected_loss,potential_loss_avoided,intervention_cost,net_benefit,intervention_roi,expected_loss_after_intervention
O02772,7222.48,0.3334972946085341,NORMAL_PROCESSING,192.69420322913965,0.0,0.0,0.0,0.0,192.69420322913965
O09081,6072.08,0.0831272593884751,NORMAL_PROCESSING,40.380429535005746,0.0,0.0,0.0,0.0,40.380429535005746
O08242,1950.0,0.4489417017029525,MONITOR,70.03490546566059,7.003490546566059,20.0,-12.99650945343394,-0.649825472671697,63.03141491909453
O05466,50685.9,0.0691159732061353,NORMAL_PROCESSING,280.25642450630824,0.0,0.0,0.0,0.0,280.25642450630824
O19263,8467.17,0.5151595721170849,MONITOR,348.95549393940945,34.89554939394095,20.0,14.895549393940946,0.7447774696970473,314.0599445454685
O04877,72827.86,0.1469847640053845,NORMAL_PROCESSING,856.3668652093745,0.0,0.0,0.0,0.0,856.3668652093745
O15667,1770.06,0.3227127177944358,NORMAL_PROCESSING,45.69766986073751,0.0,0.0,0.0,0.0,45.69766986073751
O18255,2842.12,0.1158644758796143,NORMAL_PROCESSING,26.34405953495755,0.0,0.0,0.0,0.0,26.34405953495755
O03775,2182.96,0.5713006173517631,MONITOR,99.77011165233638,9.97701116523364,20.0,-10.02298883476636,-0.501149441738318,89.79310048710275
O11738,880.74,0.2709728653527765,NORMAL_PROCESSING,19.09253131446435,0.0,0.0,0.0,0.0,19.09253131446435
O15507,4962.73,0.627258771674586,REVIEW,249.03327391620945,62.25831847905236,75.0,-12.741681520947637,-0.1698890869459685,186.77495543715708
O04561,3344.85,0.0921903859841859,NORMAL_PROCESSING,24.669041004736336,0.0,0.0,0.0,0.0,24.669041004736336
O07333,4485.46,0.2241171999058298,NORMAL_PROCESSING,80.42149883916827,0.0,0.0,0.0,0.0,80.42149883916827
O06886,3688.43,0.2772095031411149,NORMAL_PROCESSING,81.7974278136626,0.0,0.0,0.0,0.0,81.7974278136626
O13780,5175.96,0.4275367932567589,MONITOR,177.0330672340203,17.703306723402033,20.0,-2.296693276597967,-0.11483466382989835,159.32976051061829
O09457,2434.33,0.1978922507720426,NORMAL_PROCESSING,38.53880342575251,0.0,0.0,0.0,0.0,38.53880342575251
O09544,2293.46,0.4907440722266931,MONITOR,90.04015199112253,9.004015199112253,20.0,-10.995984800887747,-0.5497992400443874,81.03613679201027
O03823,20549.74,0.1739746921321307,NORMAL_PROCESSING,286.0107751916266,0.0,0.0,0.0,0.0,286.0107751916266
O11517,1892.2,0.5838231446943657,MONITOR,88.3768123512543,8.83768123512543,20.0,-11.16231876487457,-0.5581159382437285,79.53913111612887
O15126,7366.41,0.4944921946014305,MONITOR,291.4105797787139,29.14105797787139,20.0,9.141057977871391,0.45705289889356954,262.2695218008425
O14559,8801.05,0.3716025475406399,NORMAL_PROCESSING,261.6394080826039,0.0,0.0,0.0,0.0,261.6394080826039
O15943,3033.18,0.5116640893600486,MONITOR,124.15754260520897,12.415754260520899,20.0,-7.584245739479101,-0.37921228697395504,111.74178834468808
O00258,4223.11,0.3833401208589906,NORMAL_PROCESSING,129.51099982406492,0.0,0.0,0.0,0.0,129.51099982406492
O02042,3851.16,0.1845855058436483,NORMAL_PROCESSING,56.869465334785964,0.0,0.0,0.0,0.0,56.869465334785964
O00118,10908.65,0.5028804372768767,MONITOR,438.8597345680321,43.885973456803214,20.0,23.885973456803214,1.1942986728401608,394.9737611112289
O08855,25996.75,0.0816203291266797,NORMAL_PROCESSING,169.74906329792086,0.0,0.0,0.0,0.0,169.74906329792086
O02809,6534.07,0.4360529651703652,MONITOR,227.93604785045824,22.793604785045826,20.0,2.793604785045826,0.13968023925229128,205.1424430654124
O18014,17944.88,0.5679671515368636,MONITOR,815.3681902616668,81.53681902616668,20.0,61.53681902616668,3.076840951308334,733.8313712355001
O14776,2015.7,0.5173709491753027,MONITOR,83.42916978021262,8.342916978021263,20.0,-11.657083021978737,-0.5828541510989369,75.08625280219135
O18699,6503.62,0.545120012604297,MONITOR,283.6202733098847,28.362027330988468,20.0,8.362027330988468,0.4181013665494234,255.2582459788962
O11670,4797.67,0.6088377277385513,REVIEW,233.68020009915324,58.42005002478831,75.0,-16.57994997521169,-0.2210659996694892,175.26015007436493
O02408,43652.35,0.2838342765228691,NORMAL_PROCESSING,991.2026544618451,0.0,0.0,0.0,0.0,991.2026544618451
O15428,68573.77,0.0555897393064778,NORMAL_PROCESSING,304.9598398049895,0.0,0.0,0.0,0.0,304.9598398049895
O03600,4553.29,0.3027359821948706,NORMAL_PROCESSING,110.27557762944659,0.0,0.0,0.0,0.0,110.27557762944659
O07614,3213.32,0.3021979609748993,NORMAL_PROCESSING,77.68470015678909,0.0,0.0,0.0,0.0,77.68470015678909
O06039,5009.79,0.5978596749732817,MONITOR,239.61211368675177,23.96121136867518,20.0,3.9612113686751798,0.198060568433759,215.6509023180766
O08066,39018.15,0.114575481236573,NORMAL_PROCESSING,357.6418650568633,0.0,0.0,0.0,0.0,357.6418650568633
O16273,1685.83,0.3285091164803178,NORMAL_PROCESSING,44.30484190688113,0.0,0.0,0.0,0.0,44.30484190688113
O16866,250.73,0.3658568962972927,NORMAL_PROCESSING,7.338503968689615,0.0,0.0,0.0,0.0,7.338503968689615
O17753,7823.35,0.1871216924682858,NORMAL_PROCESSING,117.1134794217411,0.0,0.0,0.0,0.0,117.1134794217411
O00224,1618.18,0.150865542878838,NORMAL_PROCESSING,19.530208334054247,0.0,0.0,0.0,0.0,19.530208334054247
O02780,5574.14,0.5871436527217351,MONITOR,261.8256736305866,26.182567363058663,20.0,6.182567363058663,0.30912836815293315,235.64310626752794
O14849,6732.56,0.5654375708902096,MONITOR,304.5473897818072,30.454738978180725,20.0,10.454738978180725,0.5227369489090362,274.0926508036265
O08003,3982.05,0.6800518918376369,REVIEW,216.640050871365,54.16001271784125,75.0,-20.839987282158752,-0.27786649709545,162.48003815352374
O14294,1036.8,0.2735184338613108,NORMAL_PROCESSING,22.686712978192563,0.0,0.0,0.0,0.0,22.686712978192563
O13390,41157.09,0.1013083354944419,NORMAL_PROCESSING,333.5645025355952,0.0,0.0,0.0,0.0,333.5645025355952
O15381,587.16,0.6689101751609136,REVIEW,31.420583875798556,7.855145968949639,75.0,-67.14485403105036,-0.8952647204140047,23.565437906848917
O16812,6805.17,0.4109822925050085,MONITOR,223.74434939890472,22.374434939890474,20.0,2.374434939890474,0.11872174699452369,201.36991445901424
O06517,23365.13,0.025037910703503,NORMAL_PROCESSING,46.80112308125912,0.0,0.0,0.0,0.0,46.80112308125912
O15511,2609.06,0.3840516408535925,NORMAL_PROCESSING,80.16110192683792,0.0,0.0,0.0,0.0,80.16110192683792
O11777,2842.12,0.0781235259893915,NORMAL_PROCESSING,17.762914854797547,0.0,0.0,0.0,0.0,17.762914854797547
O15094,50628.43,0.1080666099605111,NORMAL_PROCESSING,437.6994238178431,0.0,0.0,0.0,0.0,437.6994238178431
O02075,25738.87,0.0404344273924397,NORMAL_PROCESSING,83.25891761427556,0.0,0.0,0.0,0.0,83.25891761427556
O07306,4504.92,0.190168513435121,NORMAL_PROCESSING,68.53551516353163,0.0,0.0,0.0,0.0,68.53551516353163
O19256,14412.86,0.0871115848339792,NORMAL_PROCESSING,100.44216612722124,0.0,0.0,0.0,0.0,100.44216612722124
O19173,1305.1,0.1104490092550191,NORMAL_PROCESSING,11.531760158298034,0.0,0.0,0.0,0.0,11.531760158298034
O09327,7183.24,0.5505070445232539,MONITOR,316.35393780009747,31.63539378000975,20.0,11.63539378000975,0.5817696890004875,284.71854402008773
O00050,18082.2,0.0840878640833124,NORMAL_PROCESSING,121.63948607418172,0.0,0.0,0.0,0.0,121.63948607418172
O04349,5441.85,0.2920143707001287,NORMAL_PROCESSING,127.12787225555964,0.0,0.0,0.0,0.0,127.12787225555964
O13709,56177.15,0.1545683691402689,NORMAL_PROCESSING,694.6568366758605,0.0,0.0,0.0,0.0,694.6568366758605
O03809,6420.79,0.4195146465939564,MONITOR,215.48923581632073,21.548923581632074,20.0,1.5489235816320743,0.07744617908160371,193.94031223468866
O17903,2424.9,0.1448690579493867,NORMAL_PROCESSING,28.103438289717428,0.0,0.0,0.0,0.0,28.103438289717428
O03562,5652.41,0.6357422791423036,REVIEW,287.47808128373987,71.86952032093497,75.0,-3.130479679065033,-0.04173972905420044,215.60856096280492
O16376,3909.05,0.1324597038265416,NORMAL_PROCESSING,41.4233284194514,0.0,0.0,0.0,0.0,41.4233284194514
O13670,4335.75,0.5297679001845595,MONITOR,183.75529385801633,18.375529385801634,20.0,-1.6244706141983656,-0.08122353070991828,165.3797644722147
O02952,6819.41,0.2794636194642093,NORMAL_PROCESSING,152.46216009683388,0.0,0.0,0.0,0.0,152.46216009683388
O04453,24449.11,0.0501758918623271,NORMAL_PROCESSING,98.14047195921121,0.0,0.0,0.0,0.0,98.14047195921121
O13759,31388.8,0.1066933297798298,NORMAL_PROCESSING,267.91804718344974,0.0,0.0,0.0,0.0,267.91804718344974
O17397,8159.81,0.4417336972553333,MONITOR,288.3570432160833,28.835704321608333,20.0,8.835704321608333,0.44178521608041665,259.521338894475
O11288,4585.25,0.5467693710221931,MONITOR,200.5659406783609,20.05659406783609,20.0,0.056594067836091,0.00282970339180455,180.5093466105248
O19522,27176.33,0.0549070913721252,NORMAL_PROCESSING,119.37385875752217,0.0,0.0,0.0,0.0,119.37385875752217
O08934,2588.91,0.6943228493805128,REVIEW,143.80314943917628,35.95078735979407,75.0,-39.04921264020593,-0.5206561685360791,107.8523620793822
O07424,73370.02,0.0494954130149942,NORMAL_PROCESSING,290.5183554254708,0.0,0.0,0.0,0.0,290.5183554254708
O03551,16974.08,0.313011831929089,NORMAL_PROCESSING,425.04703008887293,0.0,0.0,0.0,0.0,425.04703008887293
O01865,3795.55,0.405015370104072,MONITOR,122.98048703988084,12.298048703988085,20.0,-7.701951296011915,-0.38509756480059576,110.68243833589275
O16301,6534.07,0.5166455287799758,MONITOR,270.06384401883014,27.006384401883015,20.0,7.006384401883015,0.35031922009415073,243.0574596169471
O12095,6390.51,0.4424548311326066,MONITOR,226.2009618320987,22.62009618320987,20.0,2.6200961832098706,0.13100480916049353,203.58086564888882
O19420,4368.13,0.4781504264252507,MONITOR,167.08985777447444,16.708985777447445,20.0,-3.2910142225525547,-0.16455071112762773,150.380871997027
O07105,1056.67,0.1890329787548868,NORMAL_PROCESSING,15.979638212874102,0.0,0.0,0.0,0.0,15.979638212874102
O03599,1675.74,0.3614980036761914,NORMAL_PROCESSING,48.46213317442728,0.0,0.0,0.0,0.0,48.46213317442728
O11908,3013.83,0.0428665345258649,NORMAL_PROCESSING,10.335395820006992,0.0,0.0,0.0,0.0,10.335395820006992
O07044,1778.83,0.2153847494139183,NORMAL_PROCESSING,30.650628303996825,0.0,0.0,0.0,0.0,30.650628303996825
O03113,1103.5,0.3878265012028568,NORMAL_PROCESSING,34.2373235261882,0.0,0.0,0.0,0.0,34.2373235261882
O08687,7351.45,0.5920083219310862,MONITOR,348.1695662608227,34.81695662608227,20.0,14.816956626082273,0.7408478313041137,313.3526096347404
O07242,5731.1,0.4337563140448269,MONITOR,198.8720649137846,19.887206491378464,20.0,-0.11279350862153592,-0.005639675431076796,178.98485842240615
O09951,1903.74,0.07205063966303,NORMAL_PROCESSING,10.973254780167741,0.0,0.0,0.0,0.0,10.973254780167741
O16792,4977.56,0.3503993974755235,NORMAL_PROCESSING,139.53072199186136,0.0,0.0,0.0,0.0,139.53072199186136
O19741,3159.85,0.0275318378688114,NORMAL_PROCESSING,6.959718231181097,0.0,0.0,0.0,0.0,6.959718231181097
O09149,4515.46,0.524540948395953,MONITOR,189.48349366751918,18.94834936675192,20.0,-1.0516506332480802,-0.05258253166240401,170.53514430076726
O12280,51227.37,0.0821229097550969,NORMAL_PROCESSING,336.5552546800767,0.0,0.0,0.0,0.0,336.5552546800767
O13894,24973.58,0.126883319312993,NORMAL_PROCESSING,253.49845804228605,0.0,0.0,0.0,0.0,253.49845804228605
O01996,6288.92,0.0664516536610392,NORMAL_PROCESSING,33.43273069935861,0.0,0.0,0.0,0.0,33.43273069935861
O17125,5362.1,0.5333056059006328,MONITOR,228.77103915198268,22.87710391519827,20.0,2.877103915198269,0.14385519575991346,205.89393523678442
O10893,8766.49,0.5221160285017831,MONITOR,366.1699954160477,36.61699954160477,20.0,16.61699954160477,0.8308499770802384,329.5529958744429
O08470,2483.65,0.3351527820747794,NORMAL_PROCESSING,66.59217657600206,0.0,0.0,0.0,0.0,66.59217657600206
O12989,724.12,0.2792161275601614,NORMAL_PROCESSING,16.174878583109127,0.0,0.0,0.0,0.0,16.174878583109127
O11765,7356.87,0.3035323633555432,NORMAL_PROCESSING,178.6438510399596,0.0,0.0,0.0,0.0,178.6438510399596
O09647,236.78,0.2289850430334845,NORMAL_PROCESSING,4.337526279157477,0.0,0.0,0.0,0.0,4.337526279157477
O18722,794.47,0.2808292043979745,NORMAL_PROCESSING,17.848830241444706,0.0,0.0,0.0,0.0,17.848830241444706
O03654,4260.31,0.1316461380258513,NORMAL_PROCESSING,44.86826866343316,0.0,0.0,0.0,0.0,44.86826866343316
O17322,29071.25,0.0668978322900252,NORMAL_PROCESSING,155.58428855691162,0.0,0.0,0.0,0.0,155.58428855691162
O17713,553.7,0.2278205584179592,NORMAL_PROCESSING,10.091539455681922,0.0,0.0,0.0,0.0,10.091539455681922
O18243,6448.56,0.1490951877668435,NORMAL_PROCESSING,76.91594112206052,0.0,0.0,0.0,0.0,76.91594112206052
O11695,20107.04,0.0993463800393823,NORMAL_PROCESSING,159.80493098456492,0.0,0.0,0.0,0.0,159.80493098456492
O16794,835.23,0.2875662993447337,NORMAL_PROCESSING,19.214720016136155,0.0,0.0,0.0,0.0,19.214720016136155
O05173,3153.62,0.3829943720654141,NORMAL_PROCESSING,96.6254969306345,0.0,0.0,0.0,0.0,96.6254969306345
O00358,2297.25,0.159510734388169,NORMAL_PROCESSING,29.314882765857703,0.0,0.0,0.0,0.0,29.314882765857703
O11668,9742.02,0.3345273809509856,NORMAL_PROCESSING,260.7177948617697,0.0,0.0,0.0,0.0,260.7177948617697
O03537,11444.52,0.4760423773478751,MONITOR,435.8461206724243,43.58461206724243,20.0,23.584612067242432,1.1792306033621216,392.2615086051819
O04205,20962.72,0.3553651307154458,NORMAL_PROCESSING,595.9535786361032,0.0,0.0,0.0,0.0,595.9535786361032
O17665,1488.19,0.2036207449537483,NORMAL_PROCESSING,24.242108514617495,0.0,0.0,0.0,0.0,24.242108514617495
O07272,2987.51,0.2603603223878926,NORMAL_PROCESSING,62.226325338964244,0.0,0.0,0.0,0.0,62.226325338964244
O10233,57589.7,0.1359368714774042,NORMAL_PROCESSING,626.2850917857811,0.0,0.0,0.0,0.0,626.2850917857811
O18703,6606.82,0.6504787392251064,REVIEW,343.80767551097733,85.95191887774433,75.0,10.951918877744333,0.1460255850365911,257.855756633233
O08246,5495.96,0.5212782076506559,MONITOR,229.1939342495759,22.91939342495759,20.0,2.9193934249575904,0.14596967124787952,206.27454082461833
O00386,1063.19,0.1244987410981239,NORMAL_PROCESSING,10.589265323849148,0.0,0.0,0.0,0.0,10.589265323849148
O10900,2065.82,0.4523351260936213,MONITOR,74.75543601493798,7.475543601493799,20.0,-12.524456398506201,-0.62622281992531,67.27989241344419
O07177,7520.22,0.2015303369023182,NORMAL_PROCESSING,121.24419761436411,0.0,0.0,0.0,0.0,121.24419761436411
O13041,11764.43,0.4598611617063293,MONITOR,432.80035572902335,43.280035572902335,20.0,23.280035572902335,1.1640017786451167,389.520320156121
O16689,12106.53,0.2843429633235957,NORMAL_PROCESSING,275.3925292612809,0.0,0.0,0.0,0.0,275.3925292612809
O15414,11083.08,0.2010985247404442,NORMAL_PROCESSING,178.30328300642577,0.0,0.0,0.0,0.0,178.30328300642577
O06047,1347.04,0.4363530006480936,MONITOR,47.02279567944064,4.702279567944064,20.0,-15.297720432055936,-0.7648860216027968,42.32051611149657
O16035,4565.74,0.3109714549635213,NORMAL_PROCESSING,113.58518486281183,0.0,0.0,0.0,0.0,113.58518486281183
O02435,3112.89,0.160625389018219,NORMAL_PROCESSING,40.000733377673896,0.0,0.0,0.0,0.0,40.000733377673896
O06311,8009.63,0.4187477751368165,MONITOR,268.32117937352797,26.8321179373528,20.0,6.832117937352798,0.3416058968676399,241.48906143617518
O16939,22183.27,0.2529870783084537,NORMAL_PROCESSING,448.96645317020574,0.0,0.0,0.0,0.0,448.96645317020574
O19725,12874.61,0.1611099393044995,NORMAL_PROCESSING,165.93821085352818,0.0,0.0,0.0,0.0,165.93821085352818
O03869,3445.06,0.3474943508938551,NORMAL_PROCESSING,95.77111107923076,0.0,0.0,0.0,0.0,95.77111107923076
O06493,48610.43,0.6001409627261123,INTERVENE,2333.8488206984234,933.5395282793694,150.0,783.5395282793694,5.223596855195796,1400.3092924190541
O06087,5180.11,0.335308544840298,NORMAL_PROCESSING,138.95481169701407,0.0,0.0,0.0,0.0,138.95481169701407
O07962,2028.14,0.5005313931634912,MONITOR,81.21181917844824,8.121181917844824,20.0,-11.878818082155176,-0.5939409041077588,73.09063726060342
O01731,58440.18,0.1065712494779707,NORMAL_PROCESSING,498.24344018540114,0.0,0.0,0.0,0.0,498.24344018540114
O00495,3259.35,0.1759232543128729,NORMAL_PROCESSING,45.871636715572976,0.0,0.0,0.0,0.0,45.871636715572976
O12876,761.1,0.3727287323540261,NORMAL_PROCESSING,22.69470705557194,0.0,0.0,0.0,0.0,22.69470705557194
O00240,7362.43,0.6548723567961622,REVIEW,385.7161508677415,96.42903771693537,75.0,21.42903771693537,0.2857205028924716,289.28711315080614
O01477,4719.16,0.135113999066701,NORMAL_PROCESSING,51.00996638684901,0.0,0.0,0.0,0.0,51.00996638684901
O10134,18776.92,0.1669933965617066,NORMAL_PROCESSING,250.84973182139515,0.0,0.0,0.0,0.0,250.84973182139515
O01024,59048.71,0.0198968660404994,NORMAL_PROCESSING,93.99074181874379,0.0,0.0,0.0,0.0,93.99074181874379
O17368,6549.83,0.4548005132689374,MONITOR,238.30928366594276,23.83092836659428,20.0,3.8309283665942786,0.19154641832971392,214.4783552993485
O08802,5526.85,0.666724179167511,REVIEW,294.7907623705567,73.69769059263918,75.0,-1.3023094073608235,-0.017364125431477646,221.09307177791754
O17758,4730.73,0.3495817903352359,NORMAL_PROCESSING,132.30216503940883,0.0,0.0,0.0,0.0,132.30216503940883
O08020,5828.99,0.1365068577816377,NORMAL_PROCESSING,63.65576871524707,0.0,0.0,0.0,0.0,63.65576871524707
O00429,47112.69,0.0223023771667191,NORMAL_PROCESSING,84.05799853749723,0.0,0.0,0.0,0.0,84.05799853749723
O00555,211.85,0.0076795626291756,NORMAL_PROCESSING,0.13015322743926805,0.0,0.0,0.0,0.0,0.13015322743926805
O14958,41457.14,0.3448883614772775,NORMAL_PROCESSING,1143.846806890728,0.0,0.0,0.0,0.0,1143.846806890728
O09356,4235.86,0.4862802290400328,MONITOR,164.7851976785211,16.47851976785211,20.0,-3.5214802321478906,-0.17607401160739453,148.30667791066898
O00654,766.32,0.1246786789639172,NORMAL_PROCESSING,7.643501221090323,0.0,0.0,0.0,0.0,7.643501221090323
O00255,1709.18,0.3080807346910506,NORMAL_PROCESSING,42.12523440953999,0.0,0.0,0.0,0.0,42.12523440953999
O06792,4660.04,0.4217846145535761,MONITOR,157.24265401633974,15.724265401633975,20.0,-4.275734598366025,-0.21378672991830125,141.51838861470577
O07659,4479.8,0.5468982061608445,MONITOR,195.9995667167481,19.59995667167481,20.0,-0.4000433283251894,-0.02000216641625947,176.39961004507327
O08314,4458.81,0.2909908240370067,NORMAL_PROCESSING,103.79782368995568,0.0,0.0,0.0,0.0,103.79782368995568
O09546,2778.77,0.167929457516665,NORMAL_PROCESSING,37.330987093086655,0.0,0.0,0.0,0.0,37.330987093086655
O01580,1231.7,0.2483002537664553,NORMAL_PROCESSING,24.46651380513144,0.0,0.0,0.0,0.0,24.46651380513144
O16307,3287.81,0.1258677607768283,NORMAL_PROCESSING,33.106342604773104,0.0,0.0,0.0,0.0,33.106342604773104
O15652,43850.24,0.2922444550163767,NORMAL_PROCESSING,1025.1991592909858,0.0,0.0,0.0,0.0,1025.1991592909858
O12826,1153.73,0.4694411697171012,MONITOR,43.3286688590169,4.33286688590169,20.0,-15.66713311409831,-0.7833566557049154,38.99580197311521
O01220,17423.21,0.281948788374646,NORMAL_PROCESSING,392.99623592776123,0.0,0.0,0.0,0.0,392.99623592776123
O18066,1517.2,0.0505478623926798,NORMAL_PROCESSING,6.135297345773903,0.0,0.0,0.0,0.0,6.135297345773903
O12801,3137.44,0.2732304757088248,NORMAL_PROCESSING,68.57953789663163,0.0,0.0,0.0,0.0,68.57953789663163
O00063,20914.7,0.2892785406919065,NORMAL_PROCESSING,484.0139116007214,0.0,0.0,0.0,0.0,484.0139116007214
O18194,3548.43,0.0974437798675891,NORMAL_PROCESSING,27.661794543643936,0.0,0.0,0.0,0.0,27.661794543643936
O14708,6139.11,0.2518160892224616,NORMAL_PROCESSING,123.67413372052052,0.0,0.0,0.0,0.0,123.67413372052052
O14790,3895.49,0.3043134146035355,NORMAL_PROCESSING,94.8359890763141,0.0,0.0,0.0,0.0,94.8359890763141
O13783,2583.6,0.1897129218517459,NORMAL_PROCESSING,39.211384391693656,0.0,0.0,0.0,0.0,39.211384391693656
O11386,7075.04,0.1054060105214372,NORMAL_PROCESSING,59.660139254367124,0.0,0.0,0.0,0.0,59.660139254367124
O04196,10232.61,0.1397810082150536,NORMAL_PROCESSING,114.42596339771517,0.0,0.0,0.0,0.0,114.42596339771517
O04841,27165.68,0.0333832190128067,NORMAL_PROCESSING,72.55022760574582,0.0,0.0,0.0,0.0,72.55022760574582
O19029,1291.01,0.5410889060788863,MONITOR,55.884095090952236,5.588409509095224,20.0,-14.411590490904775,-0.7205795245452388,50.295685581857015
O12751,1835.3,0.7621228738072161,REVIEW,111.8979288238707,27.974482205967675,75.0,-47.025517794032325,-0.627006903920431,83.92344661790302
O08222,2564.16,0.6450105342542649,REVIEW,132.31281692107328,33.07820423026832,75.0,-41.92179576973168,-0.5589572769297557,99.23461269080497
O06987,8802.13,0.3770467664871375,NORMAL_PROCESSING,265.5051723759542,0.0,0.0,0.0,0.0,265.5051723759542
O19724,929.67,0.2889394768857227,NORMAL_PROCESSING,21.489469078107987,0.0,0.0,0.0,0.0,21.489469078107987
O00738,4404.43,0.4330770806968085,MONITOR,152.59661492267554,15.259661492267554,20.0,-4.740338507732446,-0.23701692538662228,137.336953430408
O06280,6480.8,0.417699616753851,MONITOR,216.5622141006686,21.656221410066863,20.0,1.6562214100668626,0.08281107050334313,194.90599269060175
O19447,15576.75,0.3053757342977181,NORMAL_PROCESSING,380.54091753775845,0.0,0.0,0.0,0.0,380.54091753775845
