order_id,customer_id,product_id,order_ts,order_value,payment_method,discount_pct,category,size_variant
O00326,C0033,P0182,2026-05-18 21:58:00,684.28,UPI,50,Apparel,L
O00330,C0033,P0077,2026-06-05 15:14:00,10674.57,UPI,10,Home,
O00332,C0033,P0372,2026-07-27 15:16:00,6427.1,NetBanking,15,Apparel,L
O00339,C0034,P0490,2025-01-08 16:26:00,4493.05,Card,30,Home,
O00340,C0034,P0488,2025-01-25 14:14:00,4011.35,Card,0,Footwear,7
O00336,C0034,P0051,2025-06-27 18:55:00,381.92,UPI,40,Apparel,XL
O00338,C0034,P0461,2025-06-28 19:54:00,9120.15,UPI,5,Apparel,M
O00341,C0034,P0293,2025-07-04 17:46:00,1891.97,UPI,5,Beauty,
O00335,C0034,P0413,2026-01-08 19:21:00,25160.84,NetBanking,50,Electronics,
O00337,C0034,P0048,2026-01-16 16:20:00,3885.08,Card,40,Footwear,11
O00334,C0034,P0438,2026-04-09 17:53:00,2879.56,Card,5,Grocery,
O00342,C0034,P0053,2026-08-19 09:11:00,6112.43,NetBanking,20,Beauty,
O00343,C0035,P0232,2025-01-07 11:37:00,2133.87,NetBanking,30,Apparel,L
O00347,C0035,P0309,2025-02-21 22:08:00,10194.98,NetBanking,20,Footwear,9
O00344,C0035,P0396,2025-08-09 19:47:00,2596.99,UPI,40,Beauty,
O00346,C0035,P0015,2025-08-22 22:03:00,27176.33,NetBanking,30,Electronics,
O00348,C0035,P0043,2025-09-17 12:04:00,19119.24,UPI,15,Electronics,
O00345,C0035,P0382,2026-07-15 12:14:00,6094.7,Card,15,Beauty,
O00357,C0036,P0330,2025-02-16 14:52:00,12499.71,Card,15,Footwear,9
O00352,C0036,P0407,2025-04-15 16:04:00,3513.56,UPI,15,Apparel,XL
O00354,C0036,P0331,2025-06-14 08:08:00,60773.08,UPI,10,Electronics,
O00349,C0036,P0388,2025-09-12 09:45:00,1838.59,UPI,40,Beauty,
O00353,C0036,P0259,2025-09-17 15:30:00,2365.62,UPI,20,Grocery,
O00356,C0036,P0217,2025-11-16 13:14:00,2988.94,Card,0,Home,
O00351,C0036,P0131,2025-11-25 11:30:00,434.79,Card,15,Beauty,
O00355,C0036,P0495,2026-02-19 17:22:00,20444.49,NetBanking,30,Electronics,
O00350,C0036,P0299,2026-03-29 16:19:00,1984.06,UPI,5,Grocery,
O00372,C0037,P0485,2025-01-20 20:12:00,759.42,NetBanking,50,Apparel,S
O00369,C0037,P0271,2025-03-28 14:17:00,2297.25,NetBanking,30,Beauty,
O00367,C0037,P0144,2025-04-19 09:34:00,2004.61,UPI,50,Apparel,S
O00375,C0037,P0396,2025-05-10 18:27:00,3679.07,Card,15,Beauty,
O00366,C0037,P0226,2025-06-11 16:03:00,10816.93,UPI,15,Home,
O00370,C0037,P0266,2025-06-24 11:54:00,5953.6,UPI,5,Beauty,
O00363,C0037,P0333,2025-08-12 12:03:00,3162.82,Card,10,Apparel,M
O00360,C0037,P0410,2025-08-19 15:18:00,21770.37,UPI,15,Home,
O00368,C0037,P0500,2025-08-31 15:13:00,1186.85,Card,20,Electronics,
O00364,C0037,P0120,2025-10-20 23:06:00,69331.33,UPI,20,Electronics,
O00373,C0037,P0438,2025-11-02 19:18:00,2728.01,UPI,10,Grocery,
O00362,C0037,P0195,2026-01-29 18:14:00,5781.19,UPI,40,Apparel,XL
O00365,C0037,P0149,2026-01-30 19:50:00,5952.04,Card,50,Electronics,
O00361,C0037,P0477,2026-02-21 13:44:00,2271.65,NetBanking,10,Beauty,
O00358,C0037,P0271,2026-05-16 20:00:00,2297.25,Card,30,Beauty,
O00371,C0037,P0464,2026-06-27 17:18:00,3802.58,Card,30,Beauty,
O00374,C0037,P0101,2026-07-05 09:32:00,62364.52,Card,15,Electronics,
O00359,C0037,P0259,2026-07-18 19:33:00,2069.92,UPI,30,Grocery,
O00383,C0038,P0130,2025-02-12 15:12:00,6149.7,Card,20,Apparel,L
O00391,C0038,P0006,2025-05-24 17:04:00,7981.31,Card,5,Apparel,XL
O00381,C0038,P0244,2025-07-07 18:12:00,17468.97,NetBanking,5,Home,
O00392,C0038,P0447,2025-08-10 11:51:00,4345.84,Card,10,Beauty,
O00389,C0038,P0405,2025-09-14 12:12:00,4573.59,Card,10,Apparel,L
O00380,C0038,P0337,2025-10-13 19:43:00,20327.08,UPI,30,Electronics,
O00385,C0038,P0451,2025-11-21 10:56:00,7547.35,Card,0,Beauty,
O00376,C0038,P0468,2025-11-28 10:16:00,14462.7,NetBanking,40,Home,
O00388,C0038,P0158,2025-12-14 22:56:00,510.54,Card,5,Home,
O00378,C0038,P0424,2025-12-30 19:33:00,10232.61,UPI,20,Home,
O00393,C0038,P0019,2026-01-27 14:52:00,28885.28,UPI,0,Home,
O00387,C0038,P0420,2026-02-13 13:47:00,40552.38,UPI,30,Electronics,
O00382,C0038,P0456,2026-03-24 11:07:00,26952.08,Card,10,Home,
O00390,C0038,P0213,2026-04-24 14:58:00,21371.95,UPI,20,Home,
O00377,C0038,P0102,2026-04-26 13:43:00,8694.88,Card,15,Footwear,9
O00386,C0038,P0485,2026-05-17 08:13:00,1063.19,UPI,30,Apparel,L
O00384,C0038,P0302,2026-06-11 09:50:00,2054.92,Card,0,Apparel,XL
O00379,C0038,P0362,2026-06-29 19:27:00,14140.21,Card,40,Home,
O00397,C0039,P0456,2025-03-29 11:53:00,28449.41,Card,5,Home,
O00398,C0039,P0034,2025-07-27 20:06:00,19031.21,NetBanking,15,Home,
O00396,C0039,P0211,2025-08-20 13:43:00,404.06,Card,0,Beauty,
O00394,C0039,P0016,2025-09-30 23:37:00,10354.68,UPI,20,Footwear,10
O00395,C0039,P0112,2026-04-13 22:17:00,13245.39,Card,0,Electronics,
O00406,C0040,P0149,2025-02-06 08:21:00,10118.48,UPI,15,Electronics,
O00400,C0040,P0024,2025-03-11 23:23:00,41282.94,NetBanking,0,Electronics,
O00404,C0040,P0305,2025-06-18 11:12:00,2229.9,UPI,40,Beauty,
O00401,C0040,P0330,2025-07-22 23:44:00,12499.71,NetBanking,15,Footwear,11
O00403,C0040,P0383,2025-12-31 14:54:00,2142.93,Card,10,Apparel,S
O00405,C0040,P0025,2026-02-06 12:18:00,4731.47,Wallet,15,Apparel,XL
O00399,C0040,P0300,2026-02-24 14:31:00,553.09,UPI,15,Grocery,
O00402,C0040,P0384,2026-03-11 19:55:00,29025.94,Card,30,Electronics,
O00409,C0041,P0319,2025-01-03 19:28:00,8656.16,NetBanking,10,Apparel,S
O00416,C0041,P0161,2025-01-21 14:11:00,13291.99,NetBanking,10,Home,
O00408,C0041,P0094,2025-02-15 13:59:00,17883.27,Card,0,Electronics,
O00421,C0041,P0240,2025-04-05 18:36:00,6463.18,Card,20,Home,
O00410,C0041,P0332,2025-04-24 12:38:00,3615.44,UPI,40,Beauty,
O00407,C0041,P0392,2025-04-29 12:18:00,63581.25,UPI,20,Electronics,
O00418,C0041,P0136,2025-05-20 16:37:00,3020.67,Card,50,Beauty,
O00415,C0041,P0032,2025-08-19 11:08:00,73062.39,UPI,15,Electronics,
O00411,C0041,P0315,2025-08-27 17:46:00,3859.12,UPI,10,Grocery,
O00414,C0041,P0312,2025-11-16 11:29:00,24876.72,Wallet,30,Electronics,
O00412,C0041,P0113,2025-12-28 16:32:00,6740.15,Card,40,Footwear,10
O00413,C0041,P0442,2026-01-11 13:05:00,21732.54,UPI,20,Electronics,
O00419,C0041,P0360,2026-03-16 21:05:00,45597.52,UPI,5,Electronics,
O00420,C0041,P0095,2026-07-27 23:11:00,1632.46,Card,15,Beauty,
O00417,C0041,P0251,2026-08-19 09:50:00,8434.04,NetBanking,15,Apparel,S
O00426,C0042,P0179,2025-05-13 22:12:00,20911.13,Card,5,Home,
O00431,C0042,P0166,2025-05-30 18:22:00,5441.85,Card,0,Apparel,S
O00428,C0042,P0068,2025-08-14 17:21:00,5555.05,Card,40,Home,
O00423,C0042,P0063,2025-10-21 23:49:00,975.81,UPI,20,Beauty,
O00427,C0042,P0464,2025-12-09 15:33:00,4345.8,UPI,20,Beauty,
O00433,C0042,P0077,2026-01-27 19:44:00,8302.44,Card,30,Home,
O00430,C0042,P0250,2026-02-13 16:48:00,2952.88,Card,20,Grocery,
O00425,C0042,P0313,2026-04-28 21:21:00,15020.38,UPI,30,Electronics,
O00422,C0042,P0142,2026-05-06 19:12:00,5036.41,UPI,5,Beauty,
O00429,C0042,P0343,2026-05-17 19:14:00,47112.69,Card,15,Electronics,
O00424,C0042,P0189,2026-06-04 15:32:00,3155.56,Card,10,Footwear,10
O00432,C0042,P0310,2026-06-16 08:40:00,2660.93,Card,20,Grocery,
O00434,C0043,P0256,2025-07-02 19:30:00,3834.28,NetBanking,10,Grocery,
O00439,C0043,P0497,2025-07-10 16:58:00,21273.18,Card,0,Home,
O00443,C0043,P0467,2025-08-01 18:56:00,15410.15,NetBanking,15,Home,
O00442,C0043,P0138,2025-08-10 10:50:00,7408.44,Card,0,Beauty,
O00438,C0043,P0079,2025-08-20 08:56:00,2872.33,Card,40,Apparel,XL
O00441,C0043,P0411,2025-12-24 13:32:00,1127.29,UPI,20,Grocery,
O00440,C0043,P0376,2026-01-12 08:56:00,5033.64,NetBanking,20,Apparel,M
O00444,C0043,P0062,2026-03-10 23:06:00,2726.28,Card,10,Apparel,M
O00437,C0043,P0109,2026-03-20 15:12:00,1836.29,UPI,20,Apparel,M
O00436,C0043,P0132,2026-05-29 19:15:00,29810.56,Wallet,0,Home,
O00435,C0043,P0306,2026-06-28 08:34:00,5976.8,UPI,10,Footwear,11
O00447,C0044,P0451,2025-01-26 12:29:00,6415.25,Wallet,15,Beauty,
O00450,C0044,P0046,2025-02-22 15:27:00,6200.38,UPI,30,Footwear,8
O00449,C0044,P0168,2025-03-22 12:17:00,1123.13,Card,40,Grocery,
O00448,C0044,P0264,2025-05-18 23:54:00,6090.81,NetBanking,0,Home,
O00446,C0044,P0224,2025-09-21 12:21:00,3905.81,UPI,15,Footwear,7
O00453,C0044,P0377,2025-12-24 23:44:00,1885.21,Card,10,Grocery,
O00452,C0044,P0342,2026-01-06 23:23:00,3951.02,Card,30,Footwear,7
O00454,C0044,P0314,2026-01-24 16:12:00,149.54,NetBanking,40,Grocery,
O00451,C0044,P0141,2026-03-23 09:16:00,14887.06,UPI,30,Electronics,
O00445,C0044,P0106,2026-04-09 13:16:00,3426.36,Card,30,Apparel,S
O00455,C0044,P0243,2026-06-17 15:59:00,9539.41,Card,0,Footwear,11
O00462,C0045,P0404,2025-03-16 11:04:00,23257.0,Card,20,Electronics,
O00456,C0045,P0251,2025-07-27 11:33:00,7937.92,Card,20,Apparel,L
O00467,C0045,P0236,2025-08-08 17:19:00,24372.2,UPI,15,Home,
O00463,C0045,P0138,2025-08-20 19:32:00,5185.91,Card,30,Beauty,
O00461,C0045,P0166,2025-09-20 18:09:00,4353.48,Card,20,Apparel,L
O00466,C0045,P0446,2025-10-14 20:01:00,801.69,Card,15,Home,
O00458,C0045,P0121,2025-11-01 09:28:00,15373.62,UPI,30,Home,
O00468,C0045,P0331,2025-11-15 16:48:00,64149.36,Card,5,Electronics,
O00464,C0045,P0304,2025-12-09 18:17:00,1657.79,Card,40,Apparel,M
O00460,C0045,P0443,2025-12-27 09:29:00,6851.87,NetBanking,15,Footwear,7
O00459,C0045,P0112,2026-01-14 18:47:00,10596.31,UPI,20,Electronics,
O00465,C0045,P0069,2026-03-04 12:23:00,77077.06,UPI,20,Electronics,
O00469,C0045,P0454,2026-04-05 21:18:00,559.89,UPI,10,Grocery,
O00457,C0045,P0167,2026-07-26 15:16:00,292.52,UPI,30,Beauty,
O00471,C0046,P0389,2025-01-24 19:42:00,9558.18,Card,20,Home,
O00470,C0046,P0379,2025-04-17 15:00:00,7125.75,UPI,0,Apparel,M
O00473,C0046,P0415,2025-04-28 17:16:00,782.88,Card,20,Footwear,9
O00479,C0046,P0355,2025-10-15 18:47:00,5708.37,Card,10,Footwear,11
O00472,C0046,P0421,2025-11-03 23:07:00,664.24,UPI,0,Apparel,S
O00477,C0046,P0398,2026-01-04 12:45:00,74545.42,Card,15,Electronics,
O00476,C0046,P0318,2026-03-12 23:02:00,8251.68,UPI,15,Footwear,10
O00478,C0046,P0275,2026-04-05 13:04:00,5095.78,Card,20,Apparel,XL
O00475,C0046,P0228,2026-06-06 19:56:00,1605.88,UPI,30,Footwear,10
O00474,C0046,P0013,2026-08-04 16:12:00,6457.21,NetBanking,50,Footwear,10
O00482,C0047,P0259,2025-01-03 11:27:00,2809.18,UPI,5,Grocery,
O00481,C0047,P0427,2025-01-11 13:11:00,40273.99,UPI,10,Electronics,
O00484,C0047,P0277,2025-08-24 23:49:00,21030.38,Card,20,Home,
O00490,C0047,P0176,2025-11-21 23:57:00,5246.09,UPI,10,Footwear,11
O00488,C0047,P0027,2025-12-26 13:51:00,5554.77,Card,15,Apparel,L
O00485,C0047,P0214,2026-02-16 12:45:00,4452.01,Card,40,Apparel,M
O00483,C0047,P0472,2026-02-28 13:19:00,4814.76,Card,0,Grocery,
O00487,C0047,P0413,2026-03-07 21:50:00,35225.17,UPI,30,Electronics,
O00489,C0047,P0266,2026-04-08 15:15:00,4386.86,Card,30,Beauty,
O00486,C0047,P0037,2026-06-10 16:26:00,2703.15,Card,0,Footwear,10
O00480,C0047,P0196,2026-06-29 20:55:00,43800.22,Card,30,Electronics,
O00493,C0048,P0233,2025-02-05 20:13:00,4537.89,Card,20,Home,
O00494,C0048,P0255,2025-04-24 20:12:00,4001.83,Card,15,Apparel,S
O00497,C0048,P0072,2025-09-05 12:31:00,295.81,Card,30,Beauty,
O00501,C0048,P0091,2025-09-29 09:04:00,45261.17,UPI,15,Electronics,
O00503,C0048,P0207,2025-10-30 23:32:00,3426.7,Card,15,Apparel,S
O00500,C0048,P0440,2025-12-03 15:58:00,4040.13,UPI,10,Beauty,
O00492,C0048,P0326,2025-12-15 11:37:00,5526.85,NetBanking,30,Footwear,8
O00496,C0048,P0304,2026-04-29 08:35:00,1934.09,UPI,30,Apparel,L
O00495,C0048,P0464,2026-05-17 16:04:00,3259.35,NetBanking,40,Beauty,
O00499,C0048,P0395,2026-05-28 16:41:00,2319.62,UPI,20,Grocery,
O00498,C0048,P0278,2026-06-13 14:42:00,6551.72,UPI,10,Apparel,XL
O00491,C0048,P0334,2026-07-22 16:03:00,4485.03,Card,10,Footwear,10
O00502,C0048,P0081,2026-08-05 10:06:00,55623.24,NetBanking,5,Electronics,
O00509,C0049,P0250,2025-01-25 13:20:00,3506.54,UPI,5,Grocery,
O00504,C0049,P0444,2025-04-27 13:01:00,778.97,UPI,20,Apparel,XL
O00512,C0049,P0008,2025-10-09 19:42:00,2577.38,NetBanking,20,Grocery,
O00510,C0049,P0467,2026-03-10 22:01:00,12690.71,Card,30,Home,
O00505,C0049,P0477,2026-03-19 16:08:00,1766.84,UPI,30,Beauty,
O00507,C0049,P0368,2026-04-04 17:39:00,2603.19,UPI,40,Beauty,
O00506,C0049,P0171,2026-04-20 11:31:00,8624.3,Card,40,Footwear,9
O00511,C0049,P0096,2026-07-05 15:41:00,7055.28,NetBanking,0,Beauty,
O00508,C0049,P0156,2026-07-19 17:08:00,6472.18,UPI,30,Apparel,XL
O00514,C0050,P0500,2025-07-27 15:15:00,1335.2,Card,10,Electronics,
O00513,C0050,P0115,2025-12-22 16:54:00,6432.72,Card,30,Apparel,L
O00515,C0050,P0455,2026-02-18 12:36:00,18703.76,UPI,30,Electronics,
O00520,C0051,P0003,2025-01-16 21:37:00,12618.91,UPI,30,Home,
O00517,C0051,P0259,2025-03-22 22:09:00,2957.03,UPI,0,Grocery,
O00525,C0051,P0374,2025-04-22 21:05:00,14003.04,UPI,0,Footwear,10
O00526,C0051,P0013,2025-10-30 19:40:00,10331.54,UPI,20,Footwear,10
O00518,C0051,P0369,2025-11-05 14:37:00,6302.02,Card,0,Beauty,
O00522,C0051,P0469,2025-11-12 18:20:00,5472.02,UPI,30,Apparel,M
O00524,C0051,P0209,2026-01-03 20:21:00,2234.97,UPI,30,Grocery,
O00523,C0051,P0389,2026-03-20 14:42:00,8363.4,UPI,30,Home,
O00521,C0051,P0312,2026-04-27 22:31:00,30207.44,NetBanking,15,Electronics,
O00516,C0051,P0126,2026-05-31 15:22:00,10731.26,Card,0,Footwear,9
O00519,C0051,P0020,2026-07-15 17:06:00,2149.36,UPI,15,Beauty,
O00530,C0052,P0301,2025-01-04 12:44:00,4660.04,Card,10,Apparel,XL
O00529,C0052,P0449,2025-05-12 11:25:00,4332.57,Wallet,30,Apparel,L
O00533,C0052,P0175,2025-06-01 19:09:00,9734.75,Card,0,Apparel,M
O00527,C0052,P0120,2025-09-10 19:09:00,77997.74,NetBanking,10,Electronics,
O00532,C0052,P0208,2025-09-20 10:00:00,3191.11,UPI,10,Grocery,
O00528,C0052,P0081,2025-10-16 22:49:00,46840.62,UPI,20,Electronics,
O00534,C0052,P0343,2026-01-02 08:45:00,52655.36,UPI,5,Electronics,
O00531,C0052,P0304,2026-03-22 08:54:00,2486.69,Card,10,Apparel,S
O00543,C0053,P0057,2025-02-27 21:51:00,9037.4,NetBanking,10,Home,
O00539,C0053,P0357,2025-03-18 23:17:00,7254.51,Card,20,Apparel,L
O00535,C0053,P0472,2025-08-27 12:44:00,4574.02,Card,5,Grocery,
O00538,C0053,P0366,2025-10-21 22:06:00,6106.62,UPI,0,Apparel,L
O00536,C0053,P0453,2026-03-09 14:37:00,3113.63,Wallet,15,Apparel,S
O00541,C0053,P0116,2026-05-05 20:43:00,22951.86,NetBanking,50,Electronics,
O00540,C0053,P0084,2026-06-06 20:47:00,14502.05,UPI,10,Home,
O00542,C0053,P0053,2026-08-12 19:43:00,7640.54,Wallet,0,Beauty,
O00537,C0053,P0168,2026-08-17 13:47:00,935.94,Card,50,Grocery,
O00549,C0054,P0106,2025-05-13 09:20:00,2936.88,NetBanking,40,Apparel,S
O00546,C0054,P0188,2025-07-10 12:22:00,3350.73,Card,15,Beauty,
O00550,C0054,P0159,2025-09-25 12:29:00,14301.45,UPI,10,Home,
O00548,C0054,P0286,2026-01-17 09:04:00,5146.14,UPI,30,Apparel,M
O00551,C0054,P0289,2026-02-14 17:35:00,80640.9,NetBanking,15,Electronics,
O00545,C0054,P0164,2026-04-25 14:54:00,1522.62,UPI,30,Beauty,
O00552,C0054,P0114,2026-06-07 14:01:00,1446.09,Card,5,Home,
O00547,C0054,P0332,2026-06-15 22:00:00,3615.44,Card,40,Beauty,
O00544,C0054,P0329,2026-08-13 22:08:00,5576.79,Card,0,Footwear,9
O00560,C0055,P0052,2025-01-08 08:44:00,17272.03,NetBanking,5,Home,
O00559,C0055,P0487,2025-03-02 16:04:00,44299.88,UPI,30,Electronics,
O00558,C0055,P0376,2025-03-17 16:03:00,4404.43,UPI,30,Apparel,M
O00554,C0055,P0464,2025-05-14 10:40:00,5432.25,UPI,0,Beauty,
O00553,C0055,P0431,2025-07-28 21:09:00,12634.72,Wallet,5,Home,
O00557,C0055,P0274,2025-08-25 14:45:00,4661.71,UPI,40,Footwear,8
O00555,C0055,P0314,2026-05-17 19:23:00,211.85,Card,15,Grocery,
O00556,C0055,P0408,2026-07-06 20:09:00,2941.93,UPI,15,Electronics,
O00570,C0056,P0330,2025-02-05 18:02:00,14705.54,UPI,0,Footwear,8
O00571,C0056,P0429,2025-02-13 18:32:00,45003.18,Card,30,Electronics,
O00563,C0056,P0324,2025-06-22 15:18:00,7084.09,Card,30,Home,
O00565,C0056,P0426,2025-06-27 10:23:00,17679.59,Card,5,Electronics,
O00566,C0056,P0450,2025-07-13 12:54:00,2366.16,Card,30,Beauty,
O00567,C0056,P0263,2025-08-09 12:36:00,1713.37,UPI,10,Beauty,
O00575,C0056,P0003,2025-08-12 21:46:00,16224.32,NetBanking,10,Home,
O00569,C0056,P0437,2025-10-22 17:02:00,9956.49,Card,30,Home,
O00573,C0056,P0228,2026-01-11 09:46:00,1950.0,Card,15,Footwear,10
O00561,C0056,P0039,2026-01-15 12:29:00,8187.29,UPI,0,Footwear,11
O00574,C0056,P0050,2026-02-01 08:03:00,2654.01,NetBanking,10,Apparel,S
O00562,C0056,P0485,2026-02-20 10:18:00,1215.07,NetBanking,20,Apparel,L
O00572,C0056,P0339,2026-03-30 20:18:00,5874.99,UPI,10,Footwear,11
O00568,C0056,P0494,2026-06-06 22:52:00,6252.65,UPI,40,Home,
O00576,C0056,P0241,2026-07-01 21:02:00,17232.85,NetBanking,10,Home,
O00564,C0056,P0066,2026-07-11 14:09:00,5175.96,NetBanking,5,Apparel,S
O00578,C0057,P0391,2026-01-24 11:55:00,9830.44,UPI,30,Footwear,10
O00577,C0057,P0040,2026-03-13 10:42:00,2447.8,UPI,15,Home,
O00583,C0057,P0110,2026-04-15 17:59:00,3219.22,UPI,30,Footwear,10
O00580,C0057,P0137,2026-05-18 23:39:00,6823.68,Card,0,Apparel,M
O00582,C0057,P0014,2026-05-25 20:09:00,19608.24,Card,30,Home,
O00579,C0057,P0497,2026-05-26 17:23:00,17018.54,UPI,20,Home,
O00584,C0057,P0356,2026-06-25 18:02:00,2718.27,UPI,30,Electronics,
O00585,C0057,P0229,2026-07-02 09:15:00,51125.89,UPI,20,Electronics,
O00581,C0057,P0341,2026-08-03 11:06:00,1138.58,Card,5,Beauty,
O00593,C0058,P0113,2025-04-17 09:56:00,10671.9,Card,5,Footwear,8
O00591,C0058,P0140,2025-04-29 16:14:00,464.93,UPI,40,Beauty,
O00587,C0058,P0336,2025-10-25 23:53:00,6933.1,Card,20,Footwear,7
O00588,C0058,P0199,2025-11-28 12:49:00,780.82,Card,0,Beauty,
O00589,C0058,P0044,2026-03-27 11:37:00,6979.69,UPI,10,Beauty,
O00592,C0058,P0183,2026-04-25 13:52:00,4486.4,UPI,50,Apparel,M
O00590,C0058,P0257,2026-06-13 23:08:00,11076.97,NetBanking,20,Footwear,7
O00586,C0058,P0072,2026-07-04 11:11:00,253.55,Card,40,Beauty,
O00595,C0059,P0050,2025-04-15 11:52:00,2801.46,Card,5,Apparel,S
O00597,C0059,P0084,2025-06-15 19:00:00,9668.03,UPI,40,Home,
O00599,C0059,P0217,2025-07-15 16:09:00,2690.05,UPI,10,Home,
O00598,C0059,P0483,2025-11-17 21:08:00,4373.07,UPI,5,Apparel,M
O00596,C0059,P0137,2025-12-06 20:31:00,6823.68,UPI,0,Apparel,M
O00594,C0059,P0209,2026-03-04 16:57:00,2713.9,UPI,15,Grocery,
O00600,C0059,P0141,2026-05-13 18:56:00,21267.23,NetBanking,0,Electronics,
O00601,C0059,P0072,2026-06-23 23:41:00,253.55,Card,40,Beauty,
O00602,C0059,P0153,2026-08-02 17:03:00,3130.0,Card,10,Home,
O00612,C0060,P0348,2025-10-12 16:18:00,5432.05,UPI,20,Apparel,XL
O00611,C0060,P0142,2025-10-31 15:38:00,3180.89,UPI,40,Beauty,
O00606,C0060,P0106,2025-11-26 19:59:00,4160.58,NetBanking,15,Apparel,XL
O00605,C0060,P0489,2025-12-19 23:31:00,6183.42,Card,50,Footwear,10
O00609,C0060,P0398,2026-02-01 15:44:00,83315.47,UPI,5,Electronics,
O00608,C0060,P0245,2026-02-11 14:45:00,2609.06,Card,40,Beauty,
O00613,C0060,P0461,2026-04-27 16:27:00,8640.14,Card,10,Apparel,M
O00603,C0060,P0449,2026-05-22 09:55:00,5879.92,Card,5,Apparel,S
O00607,C0060,P0183,2026-05-25 16:49:00,8972.79,NetBanking,0,Apparel,M
O00610,C0060,P0417,2026-06-13 11:25:00,3126.58,UPI,20,Beauty,
O00604,C0060,P0106,2026-06-29 12:35:00,4894.8,NetBanking,0,Apparel,L
O00615,C0061,P0423,2025-03-04 23:22:00,815.39,UPI,5,Footwear,8
O00621,C0061,P0186,2025-03-19 13:43:00,87250.35,UPI,5,Electronics,
O00623,C0061,P0441,2025-07-05 18:34:00,6548.51,Card,20,Footwear,7
O00620,C0061,P0056,2025-09-30 23:37:00,2695.81,Card,30,Grocery,
O00616,C0061,P0411,2025-10-11 09:15:00,986.38,Wallet,30,Grocery,
O00622,C0061,P0370,2025-10-31 23:12:00,5844.32,Card,40,Apparel,S
O00618,C0061,P0462,2025-11-03 19:52:00,34151.58,UPI,40,Electronics,
O00614,C0061,P0102,2025-11-21 23:39:00,7160.49,UPI,30,Footwear,10
O00617,C0061,P0221,2026-06-24 16:12:00,6863.35,UPI,30,Home,
O00624,C0061,P0041,2026-07-14 22:35:00,3924.69,UPI,30,Beauty,
O00619,C0061,P0451,2026-07-23 13:51:00,7169.98,UPI,5,Beauty,
O00631,C0062,P0280,2025-11-18 19:52:00,10679.42,UPI,30,Electronics,
O00627,C0062,P0312,2025-12-13 11:53:00,21322.9,Card,40,Electronics,
O00628,C0062,P0249,2026-02-09 21:25:00,5638.19,UPI,15,Apparel,M
O00630,C0062,P0297,2026-05-20 20:17:00,9155.62,Card,20,Footwear,8
O00629,C0062,P0092,2026-05-21 18:57:00,5483.2,NetBanking,30,Beauty,
O00625,C0062,P0255,2026-05-27 21:24:00,3766.42,NetBanking,20,Apparel,S
O00626,C0062,P0078,2026-08-05 15:23:00,738.27,UPI,20,Apparel,L
O00643,C0063,P0410,2025-01-08 19:07:00,25612.2,UPI,0,Home,
O00637,C0063,P0465,2025-01-14 15:56:00,1555.53,UPI,40,Grocery,
O00633,C0063,P0354,2025-02-04 09:52:00,5718.86,Card,10,Apparel,L
O00632,C0063,P0075,2025-02-28 09:14:00,3104.56,UPI,0,Apparel,XL
O00638,C0063,P0360,2025-10-22 14:31:00,43197.65,UPI,10,Electronics,
O00641,C0063,P0456,2025-10-29 18:33:00,25454.74,UPI,15,Home,
O00636,C0063,P0419,2025-12-16 08:41:00,6446.8,NetBanking,15,Apparel,S
O00635,C0063,P0176,2026-02-20 22:45:00,4663.19,UPI,20,Footwear,7
O00634,C0063,P0452,2026-02-27 19:53:00,10287.82,NetBanking,40,Home,
O00642,C0063,P0246,2026-07-22 13:52:00,17652.89,UPI,0,Home,
O00640,C0063,P0044,2026-08-03 23:56:00,4653.13,Card,40,Beauty,
O00639,C0063,P0014,2026-08-18 22:45:00,28011.77,Card,0,Home,
O00645,C0064,P0320,2025-12-23 20:32:00,3644.84,UPI,50,Beauty,
O00649,C0064,P0307,2025-12-25 16:15:00,3288.59,Card,40,Apparel,L
O00653,C0064,P0141,2026-01-06 13:19:00,14887.06,Card,30,Electronics,
O00650,C0064,P0229,2026-01-10 15:35:00,54321.26,UPI,15,Electronics,
O00651,C0064,P0240,2026-02-13 09:18:00,7271.07,UPI,10,Home,
O00655,C0064,P0132,2026-03-17 10:54:00,25338.98,Card,15,Home,
O00646,C0064,P0069,2026-03-28 11:29:00,57807.79,Card,40,Electronics,
O00647,C0064,P0081,2026-04-08 08:02:00,52695.7,Card,10,Electronics,
O00654,C0064,P0303,2026-05-17 20:36:00,766.32,UPI,5,Beauty,
O00652,C0064,P0252,2026-06-22 12:49:00,79311.67,UPI,5,Electronics,
O00648,C0064,P0043,2026-06-26 21:07:00,20243.9,UPI,10,Electronics,
O00644,C0064,P0204,2026-07-28 22:21:00,6587.79,Card,10,Apparel,L
O00658,C0065,P0296,2025-02-08 11:31:00,56321.02,NetBanking,10,Electronics,
O00666,C0065,P0462,2025-02-25 13:40:00,45535.44,Wallet,20,Electronics,
O00663,C0065,P0379,2025-03-19 09:38:00,5700.6,Card,20,Apparel,L
O00657,C0065,P0142,2025-03-22 09:19:00,3711.04,UPI,30,Beauty,
O00660,C0065,P0337,2025-04-26 14:33:00,24682.89,UPI,15,Electronics,
O00661,C0065,P0190,2025-05-28 13:46:00,12260.7,Card,10,Footwear,9
O00659,C0065,P0366,2025-06-29 08:09:00,5495.96,UPI,10,Apparel,XL
