order_id,returned,return_reason,days_to_return
O01465,0,,0
O01471,0,,0
O01482,0,,0
O01480,0,,0
O01479,0,,0
O01481,0,,0
O01475,0,,0
O01476,0,,0
O01477,0,,0
O01478,0,,0
O01491,0,,0
O01488,0,,0
O01485,0,,0
O01487,0,,0
O01484,0,,0
O01490,0,,0
O01483,0,,0
O01489,0,,0
O01492,0,,0
O01486,1,Changed mind,10
O01498,0,,0
O01504,1,Changed mind,5
O01496,0,,0
O01495,0,,0
O01502,1,Product mismatch,9
O01500,0,,0
O01501,0,,0
O01493,0,,0
O01499,0,,0
O01505,0,,0
O01497,0,,0
O01494,0,,0
O01503,0,,0
O01513,0,,0
O01510,0,,0
O01511,0,,0
O01509,0,,0
O01507,0,,0
O01514,0,,0
O01515,0,,0
O01512,0,,0
O01508,0,,0
O01506,0,,0
O01521,0,,0
O01523,0,,0
O01517,0,,0
O01524,0,,0
O01519,0,,0
O01516,0,,0
O01520,0,,0
O01522,0,,0
O01518,0,,0
O01526,0,,0
O01529,0,,0
O01533,0,,0
O01530,0,,0
O01532,0,,0
O01531,0,,0
O01525,0,,0
O01528,0,,0
O01527,0,,0
O01536,0,,0
O01537,0,,0
O01535,0,,0
O01540,1,Product mismatch,6
O01542,0,,0
O01539,0,,0
O01541,0,,0
O01538,0,,0
O01534,0,,0
O01544,1,Changed mind,14
O01545,0,,0
O01547,0,,0
O01549,0,,0
O01551,0,,0
O01543,0,,0
O01546,0,,0
O01550,0,,0
O01548,0,,0
O01559,0,,0
O01561,0,,0
O01554,0,,0
O01555,1,Size issue,3
O01558,0,,0
O01562,1,Product mismatch,13
O01560,0,,0
O01553,0,,0
O01557,0,,0
O01552,0,,0
O01563,1,Changed mind,4
O01556,1,Changed mind,3
O01569,0,,0
O01564,0,,0
O01570,0,,0
O01565,0,,0
O01571,1,Product mismatch,6
O01568,0,,0
O01567,0,,0
O01572,0,,0
O01566,0,,0
O01574,0,,0
O01577,0,,0
O01578,0,,0
O01575,1,Damaged product,2
O01573,0,,0
O01579,0,,0
O01576,0,,0
O01583,0,,0
O01586,0,,0
O01581,0,,0
O01584,0,,0
O01582,0,,0
O01585,0,,0
O01580,1,Size issue,3
O01592,0,,0
O01590,0,,0
O01587,0,,0
O01591,0,,0
O01589,0,,0
O01588,0,,0
O01599,0,,0
O01596,0,,0
O01593,0,,0
O01597,0,,0
O01600,0,,0
O01595,1,Product mismatch,13
O01598,0,,0
O01594,0,,0
O01611,0,,0
O01609,0,,0
O01608,0,,0
O01604,1,Size issue,14
O01606,0,,0
O01602,0,,0
O01605,0,,0
O01603,0,,0
O01610,0,,0
O01612,0,,0
O01601,1,Changed mind,10
O01607,1,Size issue,4
O01624,0,,0
O01617,0,,0
O01613,0,,0
O01620,0,,0
O01621,0,,0
O01616,0,,0
O01622,0,,0
O01615,0,,0
O01623,0,,0
O01619,0,,0
O01614,0,,0
O01618,1,Product mismatch,10
O01629,0,,0
O01627,0,,0
O01633,0,,0
O01631,0,,0
O01632,0,,0
O01630,0,,0
O01625,0,,0
O01628,1,Product mismatch,10
O01626,0,,0
O01636,0,,0
O01635,0,,0
O01637,0,,0
O01634,0,,0
O01641,0,,0
O01644,0,,0
O01639,0,,0
O01640,0,,0
O01638,0,,0
O01645,0,,0
O01642,0,,0
O01643,0,,0
O01651,1,Changed mind,4
O01657,0,,0
O01648,0,,0
O01653,0,,0
O01655,0,,0
O01650,0,,0
O01652,0,,0
O01654,0,,0
O01649,0,,0
O01647,0,,0
O01656,0,,0
O01646,1,Product mismatch,14
O01661,1,Changed mind,2
O01658,0,,0
O01663,0,,0
O01662,0,,0
O01659,1,Damaged product,12
O01665,0,,0
O01660,0,,0
O01664,0,,0
O01674,0,,0
O01677,0,,0
O01669,0,,0
O01672,0,,0
O01668,0,,0
O01675,0,,0
O01671,0,,0
O01678,1,Product mismatch,8
O01666,0,,0
O01667,0,,0
O01676,0,,0
O01670,0,,0
O01673,0,,0
O01681,0,,0
O01679,0,,0
O01682,0,,0
O01680,0,,0
O01688,0,,0
O01684,0,,0
O01691,0,,0
O01683,0,,0
O01686,0,,0
O01687,0,,0
O01685,0,,0
O01690,0,,0
O01689,0,,0
O01696,0,,0
O01692,0,,0
O01693,0,,0
O01695,0,,0
O01694,0,,0
O01706,0,,0
O01701,0,,0
O01697,0,,0
O01704,1,Changed mind,9
O01707,0,,0
O01702,0,,0
O01698,0,,0
O01705,1,Product mismatch,12
O01699,1,Size issue,11
O01703,0,,0
O01700,0,,0
O01714,0,,0
O01712,0,,0
O01708,0,,0
O01710,0,,0
O01717,0,,0
O01713,0,,0
O01715,0,,0
O01716,0,,0
O01711,0,,0
O01709,0,,0
O01725,0,,0
O01722,0,,0
O01728,0,,0
O01721,0,,0
O01727,0,,0
O01724,0,,0
O01726,0,,0
O01718,0,,0
O01720,0,,0
O01719,0,,0
O01723,0,,0
O01737,0,,0
O01729,0,,0
O01730,0,,0
O01734,0,,0
O01733,0,,0
O01735,0,,0
O01731,0,,0
O01732,0,,0
O01736,0,,0
O01742,0,,0
O01738,0,,0
O01752,0,,0
O01745,0,,0
O01747,0,,0
O01740,0,,0
O01746,0,,0
O01741,0,,0
O01750,0,,0
O01748,0,,0
O01739,0,,0
O01749,0,,0
O01743,0,,0
O01751,0,,0
O01744,0,,0
O01763,0,,0
O01758,0,,0
O01762,0,,0
O01771,0,,0
O01757,0,,0
O01768,0,,0
O01770,0,,0
O01766,0,,0
O01756,1,Size issue,13
O01759,0,,0
O01769,0,,0
O01755,0,,0
O01767,0,,0
O01761,0,,0
O01760,1,Changed mind,4
O01765,0,,0
O01764,0,,0
O01753,0,,0
O01754,0,,0
O01778,0,,0
O01774,0,,0
O01773,0,,0
O01780,0,,0
O01781,0,,0
O01777,0,,0
O01775,0,,0
O01776,0,,0
O01782,0,,0
O01772,0,,0
O01783,0,,0
O01779,0,,0
O01792,0,,0
O01790,0,,0
O01787,0,,0
O01784,0,,0
O01785,0,,0
O01788,0,,0
O01791,0,,0
O01789,0,,0
O01793,0,,0
O01786,0,,0
O01796,0,,0
O01798,0,,0
O01794,0,,0
O01795,0,,0
O01797,1,Product mismatch,3
O01804,0,,0
O01803,0,,0
O01801,1,Product mismatch,14
O01800,0,,0
O01805,0,,0
O01806,0,,0
O01799,0,,0
O01802,0,,0
O01808,0,,0
O01810,0,,0
O01812,0,,0
O01813,0,,0
O01815,0,,0
O01811,0,,0
O01807,0,,0
O01814,0,,0
O01809,0,,0
O01822,0,,0
O01823,0,,0
O01816,0,,0
O01819,0,,0
O01821,0,,0
O01818,0,,0
O01820,0,,0
O01817,0,,0
O01831,0,,0
O01829,0,,0
O01835,0,,0
O01826,1,Damaged product,9
O01827,0,,0
O01834,0,,0
O01832,0,,0
O01825,0,,0
O01824,0,,0
O01830,0,,0
O01833,0,,0
O01828,0,,0
O01844,0,,0
O01841,0,,0
O01838,0,,0
O01845,0,,0
O01840,0,,0
O01837,0,,0
O01843,0,,0
O01839,0,,0
O01836,0,,0
O01842,0,,0
O01849,0,,0
O01851,0,,0
O01852,0,,0
O01850,0,,0
O01848,0,,0
O01846,0,,0
O01847,0,,0
O01853,0,,0
O01861,0,,0
O01860,0,,0
O01857,0,,0
O01856,0,,0
O01854,0,,0
O01855,1,Damaged product,12
O01859,0,,0
O01858,0,,0
O01876,0,,0
O01872,0,,0
O01864,0,,0
O01868,0,,0
O01863,0,,0
O01879,0,,0
O01874,0,,0
O01869,1,Changed mind,2
O01866,1,Product mismatch,10
O01867,0,,0
O01870,0,,0
O01871,1,Product mismatch,5
O01878,1,Changed mind,5
O01875,1,Size issue,12
O01862,0,,0
O01865,0,,0
O01873,0,,0
O01877,0,,0
O01880,0,,0
O01885,0,,0
O01887,0,,0
O01882,0,,0
O01886,0,,0
O01889,0,,0
O01888,0,,0
O01881,1,Size issue,2
O01891,1,Changed mind,14
O01884,0,,0
O01883,0,,0
O01892,0,,0
O01890,0,,0
O01901,0,,0
O01896,0,,0
O01897,0,,0
O01898,1,Product mismatch,7
O01899,0,,0
O01894,0,,0
O01893,0,,0
O01900,0,,0
O01895,0,,0
O01905,0,,0
O01907,0,,0
O01903,0,,0
O01904,0,,0
O01906,0,,0
O01902,0,,0
O01908,0,,0
O01911,0,,0
O01909,0,,0
O01912,0,,0
O01913,0,,0
O01910,0,,0
O01914,0,,0
O01917,0,,0
O01915,0,,0
O01922,0,,0
O01919,0,,0
O01918,1,Product mismatch,3
O01920,0,,0
O01921,0,,0
O01923,0,,0
O01916,0,,0
O01927,0,,0
O01925,0,,0
O01928,0,,0
O01930,0,,0
O01931,0,,0
O01924,0,,0
O01929,0,,0
O01926,0,,0
O01936,0,,0
O01938,0,,0
O01933,0,,0
O01934,0,,0
O01932,0,,0
O01937,0,,0
O01935,0,,0
O01939,0,,0
O01942,0,,0
O01943,0,,0
O01941,0,,0
O01940,0,,0
O01947,0,,0
O01946,0,,0
O01944,0,,0
O01945,0,,0
O01949,0,,0
O01956,0,,0
O01952,0,,0
O01954,0,,0
O01955,1,Size issue,6
O01950,0,,0
O01958,0,,0
O01953,0,,0
O01957,0,,0
O01951,0,,0
O01948,0,,0
O01964,0,,0
O01971,0,,0
O01970,0,,0
O01969,0,,0
O01968,0,,0
O01961,0,,0
O01963,0,,0
O01960,0,,0
O01965,1,Changed mind,12
O01967,0,,0
O01959,0,,0
O01962,0,,0
O01966,1,Changed mind,3
O01972,0,,0
O01980,0,,0
O01978,0,,0
O01974,0,,0
O01982,0,,0
O01977,0,,0
O01975,0,,0
O01973,0,,0
O01981,0,,0
O01979,0,,0
O01976,0,,0
O01985,0,,0
O01988,1,Damaged product,9
O01986,0,,0
O01992,0,,0
O01989,1,Product mismatch,14
O01987,0,,0
O01991,0,,0
O01983,0,,0
O01984,0,,0
O01994,0,,0
O01993,0,,0
O01990,0,,0
O01995,0,,0
O01998,0,,0
O02002,0,,0
O02004,0,,0
O02001,0,,0
O02000,0,,0
O01996,0,,0
O01997,0,,0
O01999,0,,0
O02003,0,,0
O02013,0,,0
O02015,0,,0
O02012,0,,0
O02010,0,,0
O02014,0,,0
O02008,0,,0
O02007,0,,0
O02009,0,,0
O02005,0,,0
O02006,0,,0
O02011,0,,0
O02018,0,,0
O02020,0,,0
O02025,0,,0
O02021,0,,0
O02019,0,,0
O02024,0,,0
O02022,1,Product mismatch,14
O02017,0,,0
O02023,0,,0
O02016,0,,0
O02029,0,,0
O02031,0,,0
O02026,1,Damaged product,3
O02028,1,Size issue,6
O02030,0,,0
O02027,0,,0
O02040,0,,0
O02037,0,,0
O02033,0,,0
O02038,0,,0
O02032,0,,0
O02034,0,,0
O02039,0,,0
O02035,0,,0
O02036,0,,0
O02046,0,,0
O02045,0,,0
O02043,0,,0
O02047,0,,0
O02042,0,,0
O02041,0,,0
O02048,0,,0
O02044,0,,0
O02053,0,,0
O02052,0,,0
O02057,0,,0
O02054,0,,0
O02055,0,,0
O02050,0,,0
O02051,0,,0
O02059,0,,0
O02049,0,,0
O02056,0,,0
O02058,0,,0
O02065,0,,0
O02063,0,,0
O02060,0,,0
O02062,0,,0
O02064,1,Damaged product,8
O02061,0,,0
O02069,0,,0
O02067,0,,0
O02066,0,,0
O02071,0,,0
O02070,1,Product mismatch,12
O02068,1,Damaged product,12
O02076,0,,0
O02074,0,,0
O02072,0,,0
O02075,0,,0
O02080,0,,0
O02078,0,,0
O02077,0,,0
O02073,0,,0
O02079,0,,0
O02085,0,,0
O02082,0,,0
O02086,1,Size issue,3
O02083,0,,0
O02088,1,Damaged product,9
O02087,1,Product mismatch,14
O02090,0,,0
O02081,0,,0
O02084,0,,0
O02089,0,,0
O02091,0,,0
O02092,0,,0
O02095,0,,0
O02094,0,,0
O02093,0,,0
O02097,0,,0
O02096,0,,0
O02103,0,,0
O02101,0,,0
O02099,0,,0
O02102,0,,0
O02100,0,,0
O02104,1,Damaged product,10
O02098,0,,0
O02110,0,,0
O02111,0,,0
O02112,0,,0
O02107,0,,0
O02105,0,,0
O02106,0,,0
O02109,0,,0
O02108,0,,0
O02117,0,,0
O02113,0,,0
O02116,1,Changed mind,14
O02115,0,,0
O02114,1,Changed mind,10
O02118,0,,0
O02126,0,,0
O02124,0,,0
O02127,1,Changed mind,3
O02123,0,,0
O02121,0,,0
O02119,0,,0
O02120,0,,0
O02125,0,,0
O02122,0,,0
O02133,0,,0
O02131,0,,0
O02137,1,Damaged product,14
O02129,0,,0
O02128,0,,0
O02132,0,,0
O02136,0,,0
O02134,1,Changed mind,10
O02130,0,,0
O02135,1,Changed mind,7
O02141,0,,0
O02143,0,,0
O02142,0,,0
O02144,0,,0
O02139,0,,0
O02138,0,,0
O02140,0,,0
O02150,0,,0
O02149,0,,0
O02147,0,,0
O02146,0,,0
O02148,0,,0
O02151,0,,0
O02145,0,,0
O02155,0,,0
O02163,0,,0
O02158,0,,0
O02161,0,,0
O02159,0,,0
O02162,0,,0
O02152,1,Product mismatch,5
O02156,0,,0
O02154,0,,0
O02157,0,,0
O02160,0,,0
O02153,1,Product mismatch,5
O02168,0,,0
O02175,0,,0
O02173,0,,0
O02174,1,Changed mind,10
O02171,0,,0
O02167,0,,0
O02165,0,,0
O02164,0,,0
O02169,0,,0
O02166,0,,0
O02172,0,,0
O02170,0,,0
O02178,0,,0
O02179,0,,0
O02182,0,,0
O02181,0,,0
O02177,0,,0
O02180,0,,0
O02176,0,,0
O02186,0,,0
O02190,0,,0
O02188,0,,0
O02192,0,,0
O02189,0,,0
O02187,0,,0
O02194,1,Size issue,11
O02185,0,,0
O02184,0,,0
O02183,0,,0
O02191,0,,0
O02193,1,Size issue,7
O02200,0,,0
O02195,0,,0
O02197,0,,0
O02196,0,,0
O02203,0,,0
O02202,0,,0
O02201,0,,0
O02204,0,,0
O02198,0,,0
O02199,0,,0
O02208,0,,0
O02213,0,,0
O02209,0,,0
O02211,0,,0
O02207,1,Product mismatch,3
O02210,0,,0
O02212,0,,0
O02205,0,,0
O02206,0,,0
O02214,0,,0
O02217,0,,0
O02221,0,,0
O02220,0,,0
O02219,0,,0
O02218,0,,0
O02215,0,,0
O02216,0,,0
O02222,1,Product mismatch,2
O02225,0,,0
O02223,0,,0
O02232,0,,0
O02231,0,,0
O02229,0,,0
O02234,0,,0
O02228,0,,0
O02226,0,,0
O02224,0,,0
O02227,0,,0
O02233,0,,0
O02235,1,Product mismatch,2
O02230,0,,0
O02240,1,Size issue,3
O02242,0,,0
O02236,0,,0
O02237,0,,0
O02241,0,,0
O02238,0,,0
O02239,1,Product mismatch,5
O02244,0,,0
O02248,0,,0
O02250,0,,0
O02245,0,,0
O02246,0,,0
O02247,0,,0
O02249,0,,0
O02243,0,,0
O02257,0,,0
O02261,0,,0
O02251,0,,0
O02259,1,Changed mind,12
O02258,1,Changed mind,3
O02254,0,,0
O02253,0,,0
O02255,0,,0
O02252,0,,0
O02260,0,,0
O02256,0,,0
O02268,0,,0
O02267,0,,0
O02270,0,,0
O02263,0,,0
O02271,0,,0
O02265,0,,0
O02269,0,,0
O02262,0,,0
O02264,0,,0
O02266,0,,0
O02274,0,,0
O02273,0,,0
O02276,0,,0
O02282,0,,0
O02275,0,,0
O02281,0,,0
O02278,0,,0
O02279,0,,0
O02277,0,,0
O02280,0,,0
O02272,0,,0
O02288,1,Damaged product,9
O02285,0,,0
O02291,0,,0
O02289,1,Changed mind,13
O02290,0,,0
O02283,1,Damaged product,3
O02287,1,Damaged product,2
O02284,0,,0
O02286,0,,0
O02292,0,,0
O02294,0,,0
O02293,0,,0
O02298,0,,0
O02297,0,,0
O02296,0,,0
O02295,0,,0
O02309,0,,0
O02304,0,,0
O02308,0,,0
O02307,0,,0
O02300,0,,0
O02301,0,,0
O02306,0,,0
O02303,0,,0
O02299,0,,0
O02302,0,,0
O02305,0,,0
O02319,0,,0
O02315,0,,0
O02311,0,,0
O02317,0,,0
O02316,0,,0
O02318,0,,0
O02313,0,,0
O02310,0,,0
O02312,0,,0
O02314,0,,0
O02320,0,,0
O02325,0,,0
O02324,0,,0
O02322,0,,0
O02326,0,,0
O02323,0,,0
O02321,0,,0
O02327,0,,0
O02332,0,,0
O02329,0,,0
O02335,0,,0
O02334,0,,0
O02331,0,,0
O02333,0,,0
O02338,0,,0
O02336,0,,0
O02328,1,Changed mind,6
O02337,0,,0
O02330,0,,0
O02340,0,,0
O02343,0,,0
O02348,0,,0
O02344,0,,0
O02342,0,,0
O02347,0,,0
O02345,0,,0
O02346,0,,0
O02341,0,,0
O02339,0,,0
O02353,1,Product mismatch,9
O02354,0,,0
O02356,0,,0
O02351,0,,0
O02358,0,,0
O02355,0,,0
O02357,0,,0
O02350,0,,0
O02349,0,,0
O02352,0,,0
O02361,0,,0
O02360,0,,0
O02366,0,,0
O02368,0,,0
O02362,0,,0
O02363,0,,0
O02367,0,,0
O02365,0,,0
O02364,0,,0
O02359,0,,0
O02369,0,,0
O02372,0,,0
O02378,0,,0
O02375,0,,0
O02376,1,Size issue,4
O02370,0,,0
O02374,0,,0
O02379,0,,0
O02380,0,,0
O02377,0,,0
O02373,0,,0
O02371,0,,0
O02386,0,,0
O02387,0,,0
O02389,0,,0
O02381,0,,0
O02388,0,,0
O02384,0,,0
O02385,0,,0
O02383,0,,0
O02382,0,,0
O02390,0,,0
O02401,0,,0
O02400,1,Size issue,6
O02399,0,,0
O02394,1,Changed mind,8
O02396,0,,0
O02392,0,,0
O02397,0,,0
O02391,0,,0
O02395,0,,0
O02398,0,,0
O02393,0,,0
O02402,0,,0
O02409,0,,0
O02410,0,,0
O02403,0,,0
O02404,0,,0
O02405,0,,0
O02406,0,,0
O02407,0,,0
O02408,0,,0
O02420,0,,0
O02415,0,,0
O02419,0,,0
O02412,0,,0
O02418,0,,0
O02417,0,,0
O02413,0,,0
O02411,0,,0
O02416,0,,0
O02414,0,,0
O02425,0,,0
O02428,0,,0
O02429,0,,0
O02431,0,,0
O02426,0,,0
O02424,0,,0
O02423,0,,0
O02430,0,,0
O02422,0,,0
O02427,0,,0
O02421,1,Changed mind,3
O02434,0,,0
O02443,0,,0
O02440,1,Size issue,2
O02442,0,,0
O02444,0,,0
O02433,0,,0
O02437,0,,0
O02436,0,,0
O02438,0,,0
O02445,0,,0
O02435,0,,0
O02441,0,,0
O02439,0,,0
O02432,0,,0
O02450,0,,0
O02452,0,,0
O02451,0,,0
O02447,0,,0
O02446,0,,0
O02448,0,,0
O02454,0,,0
O02453,0,,0
O02449,0,,0
O02458,1,Damaged product,4
O02463,0,,0
O02462,1,Product mismatch,8
O02464,0,,0
O02459,0,,0
O02457,0,,0
O02461,0,,0
O02456,1,Changed mind,7
O02460,0,,0
O02455,0,,0
O02469,0,,0
O02466,0,,0
O02471,1,Product mismatch,11
O02465,0,,0
O02483,0,,0
O02477,0,,0
O02472,0,,0
O02480,0,,0
O02468,0,,0
O02479,1,Changed mind,8
O02481,0,,0
O02476,0,,0
O02474,0,,0
O02470,0,,0
O02475,0,,0
O02473,0,,0
O02467,0,,0
O02482,1,Changed mind,12
O02478,1,Changed mind,8
O02489,0,,0
O02491,0,,0
O02492,0,,0
O02487,0,,0
O02490,0,,0
O02484,0,,0
O02488,0,,0
O02485,0,,0
O02486,0,,0
O02498,0,,0
O02493,0,,0
O02500,0,,0
O02499,0,,0
O02496,1,Changed mind,11
O02494,0,,0
O02497,0,,0
O02495,1,Product mismatch,9
O02501,0,,0
O02504,0,,0
O02505,0,,0
O02508,0,,0
O02506,0,,0
O02509,0,,0
O02503,0,,0
O02507,0,,0
O02502,0,,0
O02514,0,,0
O02511,0,,0
O02512,0,,0
O02515,0,,0
O02516,0,,0
O02513,0,,0
O02510,0,,0
O02529,0,,0
O02523,1,Product mismatch,9
O02519,0,,0
O02522,0,,0
O02520,0,,0
O02530,0,,0
O02524,0,,0
O02521,0,,0
O02526,0,,0
O02517,0,,0
O02533,0,,0
O02527,0,,0
O02525,0,,0
O02528,0,,0
O02532,1,Changed mind,3
O02531,0,,0
O02518,0,,0
O02541,0,,0
O02537,0,,0
O02539,0,,0
O02544,0,,0
O02535,0,,0
O02534,0,,0
O02545,1,Changed mind,11
O02540,0,,0
O02536,0,,0
O02543,0,,0
O02538,0,,0
O02542,1,Size issue,7
O02556,0,,0
O02550,0,,0
O02551,0,,0
O02552,0,,0
O02549,0,,0
O02548,0,,0
O02555,0,,0
O02553,0,,0
O02559,0,,0
O02546,0,,0
O02554,0,,0
O02558,0,,0
O02547,0,,0
O02557,0,,0
O02573,0,,0
O02561,0,,0
O02564,0,,0
O02576,0,,0
O02563,0,,0
O02562,0,,0
O02565,0,,0
O02572,0,,0
O02575,0,,0
O02571,0,,0
O02568,0,,0
O02577,0,,0
O02567,0,,0
O02570,0,,0
O02574,0,,0
O02569,0,,0
O02566,0,,0
O02560,0,,0
O02578,0,,0
O02587,0,,0
O02581,0,,0
O02585,0,,0
O02586,0,,0
O02582,0,,0
O02583,0,,0
O02580,0,,0
O02584,0,,0
O02588,0,,0
O02579,0,,0
O02595,0,,0
O02592,0,,0
O02598,0,,0
O02596,0,,0
O02594,0,,0
O02589,0,,0
O02599,0,,0
O02601,0,,0
O02590,0,,0
O02593,1,Damaged product,3
O02600,0,,0
O02591,0,,0
O02597,0,,0
O02602,0,,0
O02608,0,,0
O02606,0,,0
O02604,0,,0
O02605,0,,0
O02603,0,,0
O02607,1,Product mismatch,5
O02615,0,,0
O02614,1,Size issue,8
O02611,0,,0
O02612,0,,0
O02610,0,,0
O02613,0,,0
O02616,0,,0
O02609,0,,0
O02617,0,,0
O02622,0,,0
O02625,0,,0
O02619,0,,0
O02626,0,,0
O02621,0,,0
O02620,0,,0
O02618,0,,0
O02624,0,,0
O02623,0,,0
O02634,0,,0
O02629,0,,0
O02628,0,,0
O02630,0,,0
O02633,0,,0
O02632,0,,0
O02627,0,,0
O02631,0,,0
O02636,0,,0
O02646,0,,0
O02641,0,,0
O02637,0,,0
O02642,0,,0
O02638,0,,0
O02645,0,,0
O02639,0,,0
O02643,0,,0
O02644,0,,0
O02640,1,Product mismatch,13
O02635,0,,0
O02648,0,,0
O02652,0,,0
O02651,0,,0
O02649,0,,0
O02654,0,,0
O02653,1,Size issue,5
O02647,0,,0
O02650,0,,0
O02663,0,,0
O02662,0,,0
O02660,0,,0
O02655,0,,0
O02657,0,,0
O02656,0,,0
O02661,0,,0
O02665,0,,0
O02658,1,Size issue,6
O02659,0,,0
O02664,0,,0
O02678,0,,0
O02671,0,,0
O02675,1,Size issue,5
O02673,0,,0
O02676,0,,0
O02677,0,,0
O02668,0,,0
O02670,0,,0
O02679,0,,0
O02669,0,,0
O02667,0,,0
O02666,0,,0
O02672,0,,0
O02680,1,Product mismatch,4
O02674,1,Changed mind,4
O02685,0,,0
O02688,1,Size issue,4
O02684,0,,0
O02687,0,,0
O02681,0,,0
O02683,0,,0
O02686,0,,0
O02682,0,,0
O02691,0,,0
O02694,0,,0
O02689,0,,0
O02692,0,,0
O02695,0,,0
O02690,0,,0
O02693,0,,0
O02700,0,,0
O02705,0,,0
O02696,0,,0
O02704,0,,0
O02697,0,,0
O02703,0,,0
O02702,0,,0
O02699,0,,0
O02698,0,,0
O02701,0,,0
O02707,0,,0
O02709,0,,0
O02713,0,,0
O02714,0,,0
O02712,0,,0
O02708,0,,0
O02710,0,,0
O02706,0,,0
O02711,0,,0
O02721,1,Product mismatch,9
O02723,0,,0
O02718,0,,0
O02716,0,,0
O02715,0,,0
O02720,0,,0
O02717,0,,0
O02719,0,,0
O02722,0,,0
O02734,0,,0
O02731,0,,0
O02724,0,,0
O02735,1,Product mismatch,9
O02725,0,,0
O02726,0,,0
O02730,0,,0
O02733,1,Product mismatch,3
O02737,0,,0
O02729,0,,0
O02732,0,,0
O02727,0,,0
O02736,0,,0
O02728,0,,0
O02748,0,,0
O02744,0,,0
O02739,0,,0
O02746,0,,0
O02745,0,,0
O02742,0,,0
O02747,0,,0
O02738,0,,0
O02740,0,,0
O02743,0,,0
O02741,0,,0
O02760,0,,0
O02752,0,,0
O02756,1,Changed mind,7
O02758,0,,0
O02754,0,,0
O02750,0,,0
O02751,0,,0
O02753,0,,0
O02761,0,,0
O02757,0,,0
O02749,1,Damaged product,10
O02755,0,,0
O02759,1,Damaged product,14
O02770,0,,0
O02767,1,Product mismatch,13
O02763,1,Changed mind,14
O02766,0,,0
O02771,1,Damaged product,2
O02765,0,,0
O02768,1,Changed mind,6
O02762,1,Size issue,3
O02773,0,,0
O02772,0,,0
O02764,0,,0
O02769,0,,0
O02778,0,,0
O02784,1,Changed mind,6
O02782,0,,0
O02781,0,,0
O02779,0,,0
O02780,1,Size issue,2
O02774,1,Changed mind,8
O02775,1,Product mismatch,11
O02783,0,,0
O02777,0,,0
O02776,0,,0
O02786,0,,0
O02788,0,,0
O02785,0,,0
O02787,0,,0
O02794,0,,0
O02795,0,,0
O02790,0,,0
O02793,0,,0
O02791,0,,0
O02798,0,,0
O02796,0,,0
O02789,0,,0
O02792,0,,0
O02797,0,,0
O02800,0,,0
O02799,0,,0
O02807,0,,0
O02808,0,,0
O02803,0,,0
O02801,0,,0
O02806,0,,0
O02802,0,,0
O02810,0,,0
O02809,0,,0
O02804,0,,0
O02805,0,,0
O02814,0,,0
O02821,0,,0
O02813,0,,0
O02819,0,,0
O02818,0,,0
O02815,0,,0
O02823,0,,0
O02817,0,,0
O02816,0,,0
O02822,0,,0
O02811,0,,0
O02820,0,,0
O02812,0,,0
O02828,0,,0
O02835,0,,0
O02827,1,Changed mind,11
O02838,0,,0
O02834,0,,0
O02824,0,,0
O02833,0,,0
O02825,0,,0
O02836,0,,0
O02832,0,,0
O02837,0,,0
O02830,0,,0
O02826,0,,0
O02829,0,,0
O02831,0,,0
O02840,0,,0
O02842,0,,0
O02846,1,Product mismatch,9
O02845,0,,0
O02844,0,,0
O02847,0,,0
O02843,0,,0
O02841,0,,0
O02839,1,Changed mind,5
O02848,1,Size issue,8
O02853,0,,0
O02858,0,,0
O02860,0,,0
O02850,1,Damaged product,7
O02857,1,Changed mind,6
O02852,0,,0
O02859,0,,0
O02849,0,,0
O02856,0,,0
O02851,0,,0
O02855,0,,0
O02854,0,,0
O02863,1,Changed mind,7
O02866,0,,0
O02867,0,,0
O02864,0,,0
O02862,0,,0
O02865,0,,0
O02861,1,Changed mind,2
O02868,1,Size issue,6
O02874,0,,0
O02871,0,,0
O02869,0,,0
O02876,0,,0
O02872,0,,0
O02877,0,,0
O02878,0,,0
O02870,0,,0
O02875,0,,0
O02873,0,,0
O02888,0,,0
O02892,0,,0
O02890,0,,0
O02889,0,,0
O02882,0,,0
O02895,0,,0
O02885,1,Product mismatch,10
O02897,0,,0
O02880,0,,0
O02893,0,,0
O02894,0,,0
O02896,1,Product mismatch,11
O02879,0,,0
O02887,0,,0
O02886,0,,0
O02891,0,,0
O02881,0,,0
O02884,0,,0
O02883,0,,0
O02902,0,,0
O02900,0,,0
O02904,0,,0
O02903,0,,0
O02901,0,,0
O02898,0,,0
O02899,0,,0
O02912,0,,0
O02905,0,,0
O02909,0,,0
O02910,0,,0
O02913,0,,0
O02917,0,,0
O02914,0,,0
O02915,0,,0
O02911,0,,0
O02906,0,,0
O02908,0,,0
O02916,0,,0
O02918,0,,0
O02907,0,,0
O02924,0,,0
O02926,0,,0
O02922,1,Product mismatch,11
O02921,0,,0
O02919,0,,0
O02923,0,,0
O02927,0,,0
O02925,0,,0
O02920,0,,0
O02928,0,,0
O02931,0,,0
O02933,0,,0
O02935,0,,0
O02930,0,,0
O02932,0,,0
O02929,0,,0
O02934,0,,0
O02939,0,,0
O02937,0,,0
O02938,0,,0
O02936,0,,0
O02943,0,,0
O02942,0,,0
O02944,0,,0
O02941,0,,0
O02940,0,,0
O02945,0,,0
O02949,0,,0
O02950,0,,0
O02946,0,,0
